observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,verbatim_value,quality_flag,notes
castro2024-1004755,1004755,Rhinolophus trifoliatus,exact,castro-2024,"Table 3, row 191",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,nasal,,,,,,nasal,ok,
castro2024-1004755,1004755,Rhinolophus trifoliatus,exact,castro-2024,"Table 3, row 191",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,52.41,,,kHz,,,52.41,ok,
castro2024-1004759,1004759,Rhinolophus yunanensis,exact,castro-2024,"Table 3, row 192",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,4.74,,,kHz,,,4.74,ok,
castro2024-1004759,1004759,Rhinolophus yunanensis,exact,castro-2024,"Table 3, row 192",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,19.33,,,g,,,19.33,ok,
castro2024-1004759,1004759,Rhinolophus yunanensis,exact,castro-2024,"Table 3, row 192",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,49.34,,,ms,,,49.34,ok,
castro2024-1004759,1004759,Rhinolophus yunanensis,exact,castro-2024,"Table 3, row 192",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,nasal,,,,,,nasal,ok,
castro2024-1004759,1004759,Rhinolophus yunanensis,exact,castro-2024,"Table 3, row 192",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,49.7,,,kHz,,,49.7,ok,
castro2024-1004761,1004761,Cloeotis percivali,exact,castro-2024,"Table 3, row 25",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,20.74,,,kHz,,,20.74,ok,
castro2024-1004761,1004761,Cloeotis percivali,exact,castro-2024,"Table 3, row 25",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,4.16,,,g,,,4.16,ok,
castro2024-1004761,1004761,Cloeotis percivali,exact,castro-2024,"Table 3, row 25",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,2.67,,,ms,,,2.67,ok,
castro2024-1004761,1004761,Cloeotis percivali,exact,castro-2024,"Table 3, row 25",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,nasal,,,,,,nasal,ok,
castro2024-1004761,1004761,Cloeotis percivali,exact,castro-2024,"Table 3, row 25",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,209.31,,,kHz,,,209.31,ok,
castro2024-1004763-furculus,1004763,Paratriaenops furculus,manual,castro-2024,"Table 3, row 53",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,9.54,,,kHz,,,9.54,ok,Printed in the source as a separate species; the current taxonomy treats it as Paratriaenops furcula.
castro2024-1004763-furculus,1004763,Paratriaenops furculus,manual,castro-2024,"Table 3, row 53",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,5.56,,,g,,,5.56,ok,Printed in the source as a separate species; the current taxonomy treats it as Paratriaenops furcula.
castro2024-1004763-furculus,1004763,Paratriaenops furculus,manual,castro-2024,"Table 3, row 53",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,8.05,,,ms,,,8.05,ok,Printed in the source as a separate species; the current taxonomy treats it as Paratriaenops furcula.
castro2024-1004763-furculus,1004763,Paratriaenops furculus,manual,castro-2024,"Table 3, row 53",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,nasal,,,,,,nasal,ok,Printed in the source as a separate species; the current taxonomy treats it as Paratriaenops furcula.
castro2024-1004763-furculus,1004763,Paratriaenops furculus,manual,castro-2024,"Table 3, row 53",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,98.98,,,kHz,,,98.98,ok,Printed in the source as a separate species; the current taxonomy treats it as Paratriaenops furcula.
castro2024-1004765,1004765,Rhinonicteris aurantia,exact,castro-2024,"Table 3, row 52",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,15,,,kHz,,,15,ok,
castro2024-1004765,1004765,Rhinonicteris aurantia,exact,castro-2024,"Table 3, row 52",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,8.99,,,g,,,8.99,ok,
castro2024-1004765,1004765,Rhinonicteris aurantia,exact,castro-2024,"Table 3, row 52",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,12,,,ms,,,12,ok,
castro2024-1004765,1004765,Rhinonicteris aurantia,exact,castro-2024,"Table 3, row 52",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,nasal,,,,,,nasal,ok,
castro2024-1004765,1004765,Rhinonicteris aurantia,exact,castro-2024,"Table 3, row 52",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,114,,,kHz,,,114,ok,
castro2024-1004769,1004769,Triaenops persicus,exact,castro-2024,"Table 3, row 54",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,7.48,,,kHz,,,7.48,ok,
castro2024-1004769,1004769,Triaenops persicus,exact,castro-2024,"Table 3, row 54",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,9.1,,,g,,,9.1,ok,
castro2024-1004769,1004769,Triaenops persicus,exact,castro-2024,"Table 3, row 54",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,8.43,,,ms,,,8.43,ok,
castro2024-1004769,1004769,Triaenops persicus,exact,castro-2024,"Table 3, row 54",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,nasal,,,,,,nasal,ok,
castro2024-1004769,1004769,Triaenops persicus,exact,castro-2024,"Table 3, row 54",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,39.82,,,kHz,,,39.82,suspect,"Castro gives 39.82 kHz for Triaenops persicus, but the primary source it republishes (Collen 2012, Appendix F) lists T. persicus at 83.00 kHz and gives 39.82 for a different species, T. rufus (now Triaenops menamena). 83 kHz is what published Malagasy Triaenops call at, so this row appears to carry the right number under the wrong name. The value is kept and flagged rather than deleted; the correctly attributed measurements are imported from Collen."
castro2024-1004772,1004772,Rhinopoma hardwickii,exact,castro-2024,"Table 3, row 193",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,4.33,,,kHz,,,4.33,ok,
castro2024-1004772,1004772,Rhinopoma hardwickii,exact,castro-2024,"Table 3, row 193",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,13.1,,,g,,,13.1,ok,
castro2024-1004772,1004772,Rhinopoma hardwickii,exact,castro-2024,"Table 3, row 193",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,9.42,,,ms,,,9.42,ok,
castro2024-1004772,1004772,Rhinopoma hardwickii,exact,castro-2024,"Table 3, row 193",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,nasal,,,,,,nasal,ok,
castro2024-1004772,1004772,Rhinopoma hardwickii,exact,castro-2024,"Table 3, row 193",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,32.33,,,kHz,,,32.33,ok,
castro2024-1004774,1004774,Rhinopoma microphyllum,exact,castro-2024,"Table 3, row 194",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,1.88,,,kHz,,,1.88,ok,
castro2024-1004774,1004774,Rhinopoma microphyllum,exact,castro-2024,"Table 3, row 194",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,28.02,,,g,,,28.02,ok,
castro2024-1004774,1004774,Rhinopoma microphyllum,exact,castro-2024,"Table 3, row 194",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,9.88,,,ms,,,9.88,ok,
castro2024-1004774,1004774,Rhinopoma microphyllum,exact,castro-2024,"Table 3, row 194",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,nasal,,,,,,nasal,ok,
castro2024-1004774,1004774,Rhinopoma microphyllum,exact,castro-2024,"Table 3, row 194",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,30.72,,,kHz,,,30.72,ok,
castro2024-1004776,1004776,Balantiopteryx infusca,exact,castro-2024,"Table 3, row 2",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,6,,,kHz,,,6,ok,
castro2024-1004776,1004776,Balantiopteryx infusca,exact,castro-2024,"Table 3, row 2",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,9.05,,,g,,,9.05,ok,
castro2024-1004776,1004776,Balantiopteryx infusca,exact,castro-2024,"Table 3, row 2",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,6.7,,,ms,,,6.7,ok,
castro2024-1004776,1004776,Balantiopteryx infusca,exact,castro-2024,"Table 3, row 2",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004776,1004776,Balantiopteryx infusca,exact,castro-2024,"Table 3, row 2",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,56,,,kHz,,,56,ok,
castro2024-1004777,1004777,Balantiopteryx io,exact,castro-2024,"Table 3, row 3",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,4,,,kHz,,,4,ok,
castro2024-1004777,1004777,Balantiopteryx io,exact,castro-2024,"Table 3, row 3",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,3.97,,,g,,,3.97,ok,
castro2024-1004777,1004777,Balantiopteryx io,exact,castro-2024,"Table 3, row 3",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,7.8,,,ms,,,7.8,ok,
castro2024-1004777,1004777,Balantiopteryx io,exact,castro-2024,"Table 3, row 3",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004777,1004777,Balantiopteryx io,exact,castro-2024,"Table 3, row 3",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,49,,,kHz,,,49,ok,
castro2024-1004778,1004778,Balantiopteryx plicata,exact,castro-2024,"Table 3, row 4",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,6.66,,,kHz,,,6.66,ok,
castro2024-1004778,1004778,Balantiopteryx plicata,exact,castro-2024,"Table 3, row 4",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,6.57,,,g,,,6.57,ok,
castro2024-1004778,1004778,Balantiopteryx plicata,exact,castro-2024,"Table 3, row 4",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,4.93,,,ms,,,4.93,ok,
castro2024-1004778,1004778,Balantiopteryx plicata,exact,castro-2024,"Table 3, row 4",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004778,1004778,Balantiopteryx plicata,exact,castro-2024,"Table 3, row 4",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,40.57,,,kHz,,,40.57,ok,
castro2024-1004780,1004780,Centronycteris maximiliani,exact,castro-2024,"Table 3, row 5",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,6.1,,,kHz,,,6.1,ok,
castro2024-1004780,1004780,Centronycteris maximiliani,exact,castro-2024,"Table 3, row 5",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,23,,,g,,,23,ok,
castro2024-1004780,1004780,Centronycteris maximiliani,exact,castro-2024,"Table 3, row 5",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,5.29,,,ms,,,5.29,ok,
castro2024-1004780,1004780,Centronycteris maximiliani,exact,castro-2024,"Table 3, row 5",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004780,1004780,Centronycteris maximiliani,exact,castro-2024,"Table 3, row 5",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,40.8,,,kHz,,,40.8,ok,
castro2024-1004781,1004781,Cormura brevirostris,exact,castro-2024,"Table 3, row 7",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,2.96,,,kHz,,,2.96,ok,
castro2024-1004781,1004781,Cormura brevirostris,exact,castro-2024,"Table 3, row 7",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,9.26,,,g,,,9.26,ok,
castro2024-1004781,1004781,Cormura brevirostris,exact,castro-2024,"Table 3, row 7",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,10.8,,,ms,,,10.8,ok,
castro2024-1004781,1004781,Cormura brevirostris,exact,castro-2024,"Table 3, row 7",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004781,1004781,Cormura brevirostris,exact,castro-2024,"Table 3, row 7",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,29.38,,,kHz,,,29.38,ok,
castro2024-1004789,1004789,Peropteryx macrotis,exact,castro-2024,"Table 3, row 11",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,3.9,,,kHz,,,3.9,ok,
castro2024-1004789,1004789,Peropteryx macrotis,exact,castro-2024,"Table 3, row 11",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,5.68,,,g,,,5.68,ok,
castro2024-1004789,1004789,Peropteryx macrotis,exact,castro-2024,"Table 3, row 11",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,5.63,,,ms,,,5.63,ok,
castro2024-1004789,1004789,Peropteryx macrotis,exact,castro-2024,"Table 3, row 11",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004789,1004789,Peropteryx macrotis,exact,castro-2024,"Table 3, row 11",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,37.35,,,kHz,,,37.35,ok,
castro2024-1004792,1004792,Rhynchonycteris naso,exact,castro-2024,"Table 3, row 12",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,17.6,,,kHz,,,17.6,ok,
castro2024-1004792,1004792,Rhynchonycteris naso,exact,castro-2024,"Table 3, row 12",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,4.14,,,g,,,4.14,ok,
castro2024-1004792,1004792,Rhynchonycteris naso,exact,castro-2024,"Table 3, row 12",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,4.25,,,ms,,,4.25,ok,
castro2024-1004792,1004792,Rhynchonycteris naso,exact,castro-2024,"Table 3, row 12",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004792,1004792,Rhynchonycteris naso,exact,castro-2024,"Table 3, row 12",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,89.69,,,kHz,,,89.69,ok,
castro2024-1004794,1004794,Saccopteryx bilineata,exact,castro-2024,"Table 3, row 14",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,3.71,,,kHz,,,3.71,ok,
castro2024-1004794,1004794,Saccopteryx bilineata,exact,castro-2024,"Table 3, row 14",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,8.08,,,g,,,8.08,ok,
castro2024-1004794,1004794,Saccopteryx bilineata,exact,castro-2024,"Table 3, row 14",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,8.27,,,ms,,,8.27,ok,
castro2024-1004794,1004794,Saccopteryx bilineata,exact,castro-2024,"Table 3, row 14",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004794,1004794,Saccopteryx bilineata,exact,castro-2024,"Table 3, row 14",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,45.76,,,kHz,,,45.76,ok,
castro2024-1004798,1004798,Coleura afra,exact,castro-2024,"Table 3, row 6",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,2.4,,,kHz,,,2.4,ok,
castro2024-1004798,1004798,Coleura afra,exact,castro-2024,"Table 3, row 6",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,10.68,,,g,,,10.68,ok,
castro2024-1004798,1004798,Coleura afra,exact,castro-2024,"Table 3, row 6",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,7.7,,,ms,,,7.7,ok,
castro2024-1004798,1004798,Coleura afra,exact,castro-2024,"Table 3, row 6",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004798,1004798,Coleura afra,exact,castro-2024,"Table 3, row 6",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,32.9,,,kHz,,,32.9,ok,
castro2024-1004804,1004804,Emballonura dianae,exact,castro-2024,"Table 3, row 8",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,8.38,,,kHz,,,8.38,ok,
castro2024-1004804,1004804,Emballonura dianae,exact,castro-2024,"Table 3, row 8",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,13.21,,,g,,,13.21,ok,
castro2024-1004804,1004804,Emballonura dianae,exact,castro-2024,"Table 3, row 8",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,3.13,,,ms,,,3.13,ok,
castro2024-1004804,1004804,Emballonura dianae,exact,castro-2024,"Table 3, row 8",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004804,1004804,Emballonura dianae,exact,castro-2024,"Table 3, row 8",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,32.36,,,kHz,,,32.36,ok,
castro2024-1004805,1004805,Emballonura furax,exact,castro-2024,"Table 3, row 9",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,13.09,,,kHz,,,13.09,ok,
castro2024-1004805,1004805,Emballonura furax,exact,castro-2024,"Table 3, row 9",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,15.94,,,g,,,15.94,ok,
castro2024-1004805,1004805,Emballonura furax,exact,castro-2024,"Table 3, row 9",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,3.08,,,ms,,,3.08,ok,
castro2024-1004805,1004805,Emballonura furax,exact,castro-2024,"Table 3, row 9",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004805,1004805,Emballonura furax,exact,castro-2024,"Table 3, row 9",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,41.9,,,kHz,,,41.9,ok,
castro2024-1004806,1004806,Emballonura monticola,exact,castro-2024,"Table 3, row 10",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,4.15,,,kHz,,,4.15,ok,
castro2024-1004806,1004806,Emballonura monticola,exact,castro-2024,"Table 3, row 10",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,5.35,,,g,,,5.35,ok,
castro2024-1004806,1004806,Emballonura monticola,exact,castro-2024,"Table 3, row 10",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,5.68,,,ms,,,5.68,ok,
castro2024-1004806,1004806,Emballonura monticola,exact,castro-2024,"Table 3, row 10",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004806,1004806,Emballonura monticola,exact,castro-2024,"Table 3, row 10",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,50.76,,,kHz,,,50.76,ok,
castro2024-1004813,1004813,Saccolaimus flaviventris,exact,castro-2024,"Table 3, row 13",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,6,,,kHz,,,6,ok,
castro2024-1004813,1004813,Saccolaimus flaviventris,exact,castro-2024,"Table 3, row 13",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,45.25,,,g,,,45.25,ok,
castro2024-1004813,1004813,Saccolaimus flaviventris,exact,castro-2024,"Table 3, row 13",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,19,,,ms,,,19,ok,
castro2024-1004813,1004813,Saccolaimus flaviventris,exact,castro-2024,"Table 3, row 13",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004813,1004813,Saccolaimus flaviventris,exact,castro-2024,"Table 3, row 13",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,19,,,kHz,,,19,ok,
castro2024-1004822,1004822,Taphozous hilli,exact,castro-2024,"Table 3, row 15",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,1,,,kHz,,,1,ok,
castro2024-1004822,1004822,Taphozous hilli,exact,castro-2024,"Table 3, row 15",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,21.99,,,g,,,21.99,ok,
castro2024-1004822,1004822,Taphozous hilli,exact,castro-2024,"Table 3, row 15",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,10,,,ms,,,10,ok,
castro2024-1004822,1004822,Taphozous hilli,exact,castro-2024,"Table 3, row 15",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004822,1004822,Taphozous hilli,exact,castro-2024,"Table 3, row 15",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,27.5,,,kHz,,,27.5,ok,
castro2024-1004823,1004823,Taphozous kapalgensis,exact,castro-2024,"Table 3, row 16",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,1.5,,,kHz,,,1.5,ok,
castro2024-1004823,1004823,Taphozous kapalgensis,exact,castro-2024,"Table 3, row 16",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,26.45,,,g,,,26.45,ok,
castro2024-1004823,1004823,Taphozous kapalgensis,exact,castro-2024,"Table 3, row 16",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,5,,,ms,,,5,ok,
castro2024-1004823,1004823,Taphozous kapalgensis,exact,castro-2024,"Table 3, row 16",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004823,1004823,Taphozous kapalgensis,exact,castro-2024,"Table 3, row 16",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,24,,,kHz,,,24,ok,
castro2024-1004825,1004825,Taphozous mauritianus,exact,castro-2024,"Table 3, row 17",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,2.09,,,kHz,,,2.09,ok,
castro2024-1004825,1004825,Taphozous mauritianus,exact,castro-2024,"Table 3, row 17",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,27.97,,,g,,,27.97,ok,
castro2024-1004825,1004825,Taphozous mauritianus,exact,castro-2024,"Table 3, row 17",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,13.27,,,ms,,,13.27,ok,
castro2024-1004825,1004825,Taphozous mauritianus,exact,castro-2024,"Table 3, row 17",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004825,1004825,Taphozous mauritianus,exact,castro-2024,"Table 3, row 17",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,25.29,,,kHz,,,25.29,ok,
castro2024-1004826,1004826,Taphozous melanopogon,exact,castro-2024,"Table 3, row 18",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,8.05,,,kHz,,,8.05,ok,
castro2024-1004826,1004826,Taphozous melanopogon,exact,castro-2024,"Table 3, row 18",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,25.99,,,g,,,25.99,ok,
castro2024-1004826,1004826,Taphozous melanopogon,exact,castro-2024,"Table 3, row 18",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,4.06,,,ms,,,4.06,ok,
castro2024-1004826,1004826,Taphozous melanopogon,exact,castro-2024,"Table 3, row 18",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004826,1004826,Taphozous melanopogon,exact,castro-2024,"Table 3, row 18",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,29.11,,,kHz,,,29.11,ok,
castro2024-1004828,1004828,Taphozous perforatus,exact,castro-2024,"Table 3, row 19",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,7.09,,,kHz,,,7.09,ok,
castro2024-1004828,1004828,Taphozous perforatus,exact,castro-2024,"Table 3, row 19",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,24.43,,,g,,,24.43,ok,
castro2024-1004828,1004828,Taphozous perforatus,exact,castro-2024,"Table 3, row 19",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,7.1,,,ms,,,7.1,ok,
castro2024-1004828,1004828,Taphozous perforatus,exact,castro-2024,"Table 3, row 19",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004828,1004828,Taphozous perforatus,exact,castro-2024,"Table 3, row 19",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,31.38,,,kHz,,,31.38,ok,
castro2024-1004830,1004830,Taphozous troughtoni,exact,castro-2024,"Table 3, row 20",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,2,,,kHz,,,2,ok,
castro2024-1004830,1004830,Taphozous troughtoni,exact,castro-2024,"Table 3, row 20",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,53.52,,,g,,,53.52,ok,
castro2024-1004830,1004830,Taphozous troughtoni,exact,castro-2024,"Table 3, row 20",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,13,,,ms,,,13,ok,
castro2024-1004830,1004830,Taphozous troughtoni,exact,castro-2024,"Table 3, row 20",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004830,1004830,Taphozous troughtoni,exact,castro-2024,"Table 3, row 20",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,22,,,kHz,,,22,ok,
castro2024-1004831,1004831,Myzopoda aurita,exact,castro-2024,"Table 3, row 99",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,6.72,,,kHz,,,6.72,ok,
castro2024-1004831,1004831,Myzopoda aurita,exact,castro-2024,"Table 3, row 99",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,9.1,,,g,,,9.1,ok,
castro2024-1004831,1004831,Myzopoda aurita,exact,castro-2024,"Table 3, row 99",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,5.32,,,ms,,,5.32,ok,
castro2024-1004831,1004831,Myzopoda aurita,exact,castro-2024,"Table 3, row 99",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,oral,,,,,,oral,ok,
castro2024-1004831,1004831,Myzopoda aurita,exact,castro-2024,"Table 3, row 99",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,33.4,,,kHz,,,33.4,ok,
castro2024-1004836,1004836,Nycteris grandis,exact,castro-2024,"Table 3, row 103",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,24,,,kHz,,,24,ok,
castro2024-1004836,1004836,Nycteris grandis,exact,castro-2024,"Table 3, row 103",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,29.8,,,g,,,29.8,ok,
castro2024-1004836,1004836,Nycteris grandis,exact,castro-2024,"Table 3, row 103",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,3.5,,,ms,,,3.5,ok,
castro2024-1004836,1004836,Nycteris grandis,exact,castro-2024,"Table 3, row 103",castro-2024-unstated,unspecified,,,,,,,,,,,emission,single,nasal,,,,,,nasal,ok,
castro2024-1004836,1004836,Nycteris grandis,exact,castro-2024,"Table 3, row 103",castro-2024-unstated,unspecified,,,,,,,,,,,peak_frequency,single,20,,,kHz,,,20,ok,
castro2024-1004840,1004840,Nycteris macrotis,exact,castro-2024,"Table 3, row 104",castro-2024-unstated,unspecified,,,,,,,,,,,bandwidth,single,21.55,,,kHz,,,21.55,ok,
castro2024-1004840,1004840,Nycteris macrotis,exact,castro-2024,"Table 3, row 104",castro-2024-unstated,unspecified,,,,,,,,,,,body_mass,single,14.49,,,g,,,14.49,ok,
castro2024-1004840,1004840,Nycteris macrotis,exact,castro-2024,"Table 3, row 104",castro-2024-unstated,unspecified,,,,,,,,,,,duration,single,1.18,,,ms,,,1.18,ok,
