observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,verbatim_value,quality_flag,notes
collen2012-1004869,1004869,Mystacina tuberculata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,19.97,,,kHz,,,19.97,ok,
collen2012-1004869,1004869,Mystacina tuberculata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,13.14,,,g,,,13.14,ok,
collen2012-1004869,1004869,Mystacina tuberculata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004869,1004869,Mystacina tuberculata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,10.72,,,kHz/msec,,,10.72,ok,
collen2012-1004869,1004869,Mystacina tuberculata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,1.94,,,ms,,,1.94,ok,
collen2012-1004869,1004869,Mystacina tuberculata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,61.35,,,kHz,,,61.35,ok,
collen2012-1004869,1004869,Mystacina tuberculata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,41.37,,,kHz,,,41.37,ok,
collen2012-1004869,1004869,Mystacina tuberculata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,48.38,,,kHz,,,48.38,ok,
collen2012-1004869,1004869,Mystacina tuberculata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,11.24,,,kHz/msec,,,11.24,ok,
collen2012-1004870,1004870,Noctilio albiventris,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,31.46,,,g,,,31.46,ok,
collen2012-1004870,1004870,Noctilio albiventris,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,13,,,,,,13,ok,
collen2012-1004870,1004870,Noctilio albiventris,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,10.5,,,ms,,,10.5,ok,
collen2012-1004870,1004870,Noctilio albiventris,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,69.50,,,kHz,,,69.50,ok,
collen2012-1004871,1004871,Noctilio leporinus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,19.47,,,kHz,,,19.47,ok,
collen2012-1004871,1004871,Noctilio leporinus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,29.93,,,g,,,29.93,ok,
collen2012-1004871,1004871,Noctilio leporinus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,13,,,,,,13,ok,
collen2012-1004871,1004871,Noctilio leporinus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,2.65,,,kHz/msec,,,2.65,ok,
collen2012-1004871,1004871,Noctilio leporinus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,6.46,,,ms,,,6.46,ok,
collen2012-1004871,1004871,Noctilio leporinus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,49.19,,,kHz,,,49.19,ok,
collen2012-1004871,1004871,Noctilio leporinus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,28.95,,,kHz,,,28.95,ok,
collen2012-1004871,1004871,Noctilio leporinus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,35.27,,,kHz,,,35.27,ok,
collen2012-1004871,1004871,Noctilio leporinus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,3.13,,,kHz/msec,,,3.13,ok,
collen2012-1004874,1004874,Carollia castanea,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,26.14,,,kHz,,,26.14,ok,
collen2012-1004874,1004874,Carollia castanea,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,13.1,,,g,,,13.1,ok,
collen2012-1004874,1004874,Carollia castanea,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004874,1004874,Carollia castanea,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,0.81,,,ms,,,0.81,ok,
collen2012-1004874,1004874,Carollia castanea,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,98.02,,,kHz,,,98.02,ok,
collen2012-1004874,1004874,Carollia castanea,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,71.88,,,kHz,,,71.88,ok,
collen2012-1004874,1004874,Carollia castanea,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,95.40,,,kHz,,,95.40,ok,
collen2012-1004877,1004877,Carollia perspicillata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,29.30,,,kHz,,,29.30,ok,
collen2012-1004877,1004877,Carollia perspicillata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,19.23,,,g,,,19.23,ok,
collen2012-1004877,1004877,Carollia perspicillata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004877,1004877,Carollia perspicillata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,11.29,,,kHz/msec,,,11.29,ok,
collen2012-1004877,1004877,Carollia perspicillata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,2.08,,,ms,,,2.08,ok,
collen2012-1004877,1004877,Carollia perspicillata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,76.92,,,kHz,,,76.92,ok,
collen2012-1004877,1004877,Carollia perspicillata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,47.92,,,kHz,,,47.92,ok,
collen2012-1004877,1004877,Carollia perspicillata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,63.83,,,kHz,,,63.83,ok,
collen2012-1004877,1004877,Carollia perspicillata,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,14.48,,,kHz/msec,,,14.48,ok,
collen2012-1004878,1004878,Carollia sowelli,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,29.00,,,kHz,,,29.00,ok,
collen2012-1004878,1004878,Carollia sowelli,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004878,1004878,Carollia sowelli,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,15.93,,,kHz/msec,,,15.93,ok,
collen2012-1004878,1004878,Carollia sowelli,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,1.29,,,ms,,,1.29,ok,
collen2012-1004878,1004878,Carollia sowelli,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,80.10,,,kHz,,,80.10,ok,
collen2012-1004878,1004878,Carollia sowelli,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,51.10,,,kHz,,,51.10,ok,
collen2012-1004878,1004878,Carollia sowelli,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,70.82,,,kHz,,,70.82,ok,
collen2012-1004878,1004878,Carollia sowelli,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,22.16,,,kHz/msec,,,22.16,ok,
collen2012-1004880,1004880,Desmodus rotundus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,26.72,,,kHz,,,26.72,ok,
collen2012-1004880,1004880,Desmodus rotundus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,33.16,,,g,,,33.16,ok,
collen2012-1004880,1004880,Desmodus rotundus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004880,1004880,Desmodus rotundus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,17.56,,,kHz/msec,,,17.56,ok,
collen2012-1004880,1004880,Desmodus rotundus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,1.92,,,ms,,,1.92,ok,
collen2012-1004880,1004880,Desmodus rotundus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,74.07,,,kHz,,,74.07,ok,
collen2012-1004880,1004880,Desmodus rotundus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,47.06,,,kHz,,,47.06,ok,
collen2012-1004880,1004880,Desmodus rotundus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,61.56,,,kHz,,,61.56,ok,
collen2012-1004880,1004880,Desmodus rotundus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,16.67,,,kHz/msec,,,16.67,ok,
collen2012-1004881-youngi,1004881,Diaemus youngi,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,21.60,,,kHz,,,21.60,ok,Printed in the source as a separate species; the current taxonomy treats it as Diaemus youngii.
collen2012-1004881-youngi,1004881,Diaemus youngi,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,36.71,,,g,,,36.71,ok,Printed in the source as a separate species; the current taxonomy treats it as Diaemus youngii.
collen2012-1004881-youngi,1004881,Diaemus youngi,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,Printed in the source as a separate species; the current taxonomy treats it as Diaemus youngii.
collen2012-1004881-youngi,1004881,Diaemus youngi,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,11.35,,,kHz/msec,,,11.35,ok,Printed in the source as a separate species; the current taxonomy treats it as Diaemus youngii.
collen2012-1004881-youngi,1004881,Diaemus youngi,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,2.22,,,ms,,,2.22,ok,Printed in the source as a separate species; the current taxonomy treats it as Diaemus youngii.
collen2012-1004881-youngi,1004881,Diaemus youngi,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,62.87,,,kHz,,,62.87,ok,Printed in the source as a separate species; the current taxonomy treats it as Diaemus youngii.
collen2012-1004881-youngi,1004881,Diaemus youngi,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,40.81,,,kHz,,,40.81,ok,Printed in the source as a separate species; the current taxonomy treats it as Diaemus youngii.
collen2012-1004881-youngi,1004881,Diaemus youngi,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,51.84,,,kHz,,,51.84,ok,Printed in the source as a separate species; the current taxonomy treats it as Diaemus youngii.
collen2012-1004881-youngi,1004881,Diaemus youngi,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,10.49,,,kHz/msec,,,10.49,ok,Printed in the source as a separate species; the current taxonomy treats it as Diaemus youngii.
collen2012-1004883,1004883,Brachyphylla cavernarum,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,14.35,,,kHz,,,14.35,ok,
collen2012-1004883,1004883,Brachyphylla cavernarum,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,45.5,,,g,,,45.5,ok,
collen2012-1004883,1004883,Brachyphylla cavernarum,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,5,,,,,,5,ok,
collen2012-1004883,1004883,Brachyphylla cavernarum,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,1.82,,,kHz/msec,,,1.82,ok,
collen2012-1004883,1004883,Brachyphylla cavernarum,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,5.65,,,ms,,,5.65,ok,
collen2012-1004883,1004883,Brachyphylla cavernarum,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,32.22,,,kHz,,,32.22,ok,
collen2012-1004883,1004883,Brachyphylla cavernarum,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,17.83,,,kHz,,,17.83,ok,
collen2012-1004883,1004883,Brachyphylla cavernarum,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,23.30,,,kHz,,,23.30,ok,
collen2012-1004883,1004883,Brachyphylla cavernarum,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,2.41,,,kHz/msec,,,2.41,ok,
collen2012-1004884,1004884,Brachyphylla nana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,54,,,kHz,,,54,ok,
collen2012-1004884,1004884,Brachyphylla nana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,37.25,,,g,,,37.25,ok,
collen2012-1004884,1004884,Brachyphylla nana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004884,1004884,Brachyphylla nana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,2.38,,,ms,,,2.38,ok,
collen2012-1004884,1004884,Brachyphylla nana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,89,,,kHz,,,89,ok,
collen2012-1004884,1004884,Brachyphylla nana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,34.00,,,kHz,,,34.00,ok,
collen2012-1004884,1004884,Brachyphylla nana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,59.00,,,kHz,,,59.00,ok,
collen2012-1004885,1004885,Erophylla bombifrons,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,16.28,,,g,,,16.28,ok,
collen2012-1004885,1004885,Erophylla bombifrons,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004885,1004885,Erophylla bombifrons,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,4.70,,,ms,,,4.70,ok,
collen2012-1004885,1004885,Erophylla bombifrons,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,38.00,,,kHz,,,38.00,ok,
collen2012-1004886,1004886,Erophylla sezekorni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,27,,,kHz,,,27,ok,
collen2012-1004886,1004886,Erophylla sezekorni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,15.87,,,g,,,15.87,ok,
collen2012-1004886,1004886,Erophylla sezekorni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004886,1004886,Erophylla sezekorni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,2.3,,,ms,,,2.3,ok,
collen2012-1004886,1004886,Erophylla sezekorni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,59.6,,,kHz,,,59.6,ok,
collen2012-1004886,1004886,Erophylla sezekorni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,32.50,,,kHz,,,32.50,ok,
collen2012-1004886,1004886,Erophylla sezekorni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,45.10,,,kHz,,,45.10,ok,
collen2012-1004888,1004888,Phyllonycteris poeyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,11,,,kHz,,,11,ok,
collen2012-1004888,1004888,Phyllonycteris poeyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,15.59,,,g,,,15.59,ok,
collen2012-1004888,1004888,Phyllonycteris poeyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004888,1004888,Phyllonycteris poeyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,4.69,,,ms,,,4.69,ok,
collen2012-1004888,1004888,Phyllonycteris poeyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,46,,,kHz,,,46,ok,
collen2012-1004888,1004888,Phyllonycteris poeyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,34.00,,,kHz,,,34.00,ok,
collen2012-1004888,1004888,Phyllonycteris poeyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,39.00,,,kHz,,,39.00,ok,
collen2012-1004894,1004894,Anoura geoffroyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,40.28,,,kHz,,,40.28,ok,
collen2012-1004894,1004894,Anoura geoffroyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,15.15,,,g,,,15.15,ok,
collen2012-1004894,1004894,Anoura geoffroyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004894,1004894,Anoura geoffroyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,18.44,,,kHz/msec,,,18.44,ok,
collen2012-1004894,1004894,Anoura geoffroyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,1.86,,,ms,,,1.86,ok,
collen2012-1004894,1004894,Anoura geoffroyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,107.14,,,kHz,,,107.14,ok,
collen2012-1004894,1004894,Anoura geoffroyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,67.46,,,kHz,,,67.46,ok,
collen2012-1004894,1004894,Anoura geoffroyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,81.69,,,kHz,,,81.69,ok,
collen2012-1004894,1004894,Anoura geoffroyi,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,22.76,,,kHz/msec,,,22.76,ok,
collen2012-1004902,1004902,Choeronycteris mexicana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,35.44,,,kHz,,,35.44,ok,
collen2012-1004902,1004902,Choeronycteris mexicana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,17.26,,,g,,,17.26,ok,
collen2012-1004902,1004902,Choeronycteris mexicana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004902,1004902,Choeronycteris mexicana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,25.45,,,kHz/msec,,,25.45,ok,
collen2012-1004902,1004902,Choeronycteris mexicana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,2.36,,,ms,,,2.36,ok,
collen2012-1004902,1004902,Choeronycteris mexicana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,76.93,,,kHz,,,76.93,ok,
collen2012-1004902,1004902,Choeronycteris mexicana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,41.82,,,kHz,,,41.82,ok,
collen2012-1004902,1004902,Choeronycteris mexicana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,50.96,,,kHz,,,50.96,ok,
collen2012-1004902,1004902,Choeronycteris mexicana,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,14.60,,,kHz/msec,,,14.60,ok,
collen2012-1004911,1004911,Glossophaga longirostris,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,13.32,,,g,,,13.32,ok,
collen2012-1004911,1004911,Glossophaga longirostris,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004911,1004911,Glossophaga longirostris,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,1.6,,,ms,,,1.6,ok,
collen2012-1004911,1004911,Glossophaga longirostris,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,91.00,,,kHz,,,91.00,ok,
collen2012-1004913,1004913,Glossophaga soricina,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,40.68,,,kHz,,,40.68,ok,
collen2012-1004913,1004913,Glossophaga soricina,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,9.97,,,g,,,9.97,ok,
collen2012-1004913,1004913,Glossophaga soricina,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,9,,,,,,9,ok,
collen2012-1004913,1004913,Glossophaga soricina,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,17.66,,,kHz/msec,,,17.66,ok,
collen2012-1004913,1004913,Glossophaga soricina,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,2.28,,,ms,,,2.28,ok,
collen2012-1004913,1004913,Glossophaga soricina,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,111.24,,,kHz,,,111.24,ok,
collen2012-1004913,1004913,Glossophaga soricina,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,70.49,,,kHz,,,70.49,ok,
collen2012-1004913,1004913,Glossophaga soricina,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,86.48,,,kHz,,,86.48,ok,
collen2012-1004913,1004913,Glossophaga soricina,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,19.58,,,kHz/msec,,,19.58,ok,
collen2012-1004914,1004914,Leptonycteris curasoae,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,58.31,,,kHz,,,58.31,ok,
