observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-602925e102a5e7,1005110,Miniopterus fraterculus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00227 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,2,characteristic_frequency,mean,59.2,,,kHz,sd,0.4,,59.2 58.9-59.5 +/- 0.4,ok,"Imported from MASTER_call_records.csv record BAT00227; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-62a0d3a04c3aa8,1005126,Miniopterus natalensis,exact,monadjem-2017-swaziland,supplied worksheet record BAT00228 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,11,12,duration,mean,2.8,,,ms,sd,0.37,,2.8 2.2-3.7 +/- 0.37,ok,"Imported from MASTER_call_records.csv record BAT00228; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-6a810abfc4e862,1004825,Taphozous mauritianus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00176 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,4,4,duration,mean,2.7,,,ms,sd,0.27,,2.7 2.4-3.0 +/- 0.27,ok,"Imported from MASTER_call_records.csv record BAT00176; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-6b6356be8a89a0,1005700,Neoromicia nana,manual,monadjem-2017-swaziland,supplied worksheet record BAT00244 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,6,,detection_distance,mean,5.8,,,m,se,1.07,,5.8 +/- 1.07,ok,"Imported from MASTER_call_records.csv record BAT00244; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing. Correction factor = 0.003433 (inverse of detection-volume half-sphere). Strong negative correlation between detection distance and Fk across species (r=-0.77, P<0.01) - lower-frequency callers are detectable much farther away, a real, quantified source of detectability bias directly analogous to findings in Europe, Borneo and Peru batches earlier in this project, now with an actual correction factor a user could apply."
mst-6d8e563cfda288,1005110,Miniopterus fraterculus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00224 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,2,duration,mean,2.9,,,ms,sd,0.32,,2.9 2.7-3.1 +/- 0.32,ok,"Imported from MASTER_call_records.csv record BAT00224; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-724428c583e421,1005745,Neoromicia zuluensis,exact,monadjem-2017-swaziland,supplied worksheet record BAT00193 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,2,3,knee_frequency,mean,46.6,,,kHz,sd,2.91,,46.6 43.3-48.5 +/- 2.91,ok,"Imported from MASTER_call_records.csv record BAT00193; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-75d66169f66cc6,1005700,Neoromicia nana,manual,monadjem-2017-swaziland,supplied worksheet record BAT00191 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,4,characteristic_frequency,mean,70.2,,,kHz,sd,2.25,,70.2 67.5-72.2 +/- 2.25,ok,"Imported from MASTER_call_records.csv record BAT00191; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-76e7f282ead562,1005479,Myotis tricolor,exact,monadjem-2017-swaziland,supplied worksheet record BAT00185 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,9,10,knee_frequency,mean,55.4,,,kHz,sd,10.8,,55.4 44.6-66.2 +/- 10.8,ok,"Imported from MASTER_call_records.csv record BAT00185; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-7c2e9f7ca0693e,1005210,Mops condylurus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00216 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,16,17,duration,mean,4.3,,,ms,sd,2.08,,4.3 2.2-6.4 +/- 2.08,ok,"Imported from MASTER_call_records.csv record BAT00216; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-7f2a29e2cf4fd7,1004825,Taphozous mauritianus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00177 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,4,4,knee_frequency,mean,28.6,,,kHz,sd,0.6,,28.6 28.1-29.5 +/- 0.6,ok,"Imported from MASTER_call_records.csv record BAT00177; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-81ae82b9e43a63,1005700,Neoromicia nana,manual,monadjem-2017-swaziland,supplied worksheet record BAT00188 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,4,duration,mean,2.8,,,ms,sd,0.32,,2.8 2.6-3.2 +/- 0.32,ok,"Imported from MASTER_call_records.csv record BAT00188; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-85381cf3180b14,1005377,Myotis bocagii,exact,monadjem-2017-swaziland,supplied worksheet record BAT00182 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,1,min_frequency,species_summary,30.1,,,kHz,,,,30.1,definition_unstated,"Imported from MASTER_call_records.csv record BAT00182; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-872b31b95a5afa,1005210,Mops condylurus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00217 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,16,17,knee_frequency,mean,30.1,,,kHz,sd,2.03,,30.1 28.1-32.1 +/- 2.03,ok,"Imported from MASTER_call_records.csv record BAT00217; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-877c158d0c1876,1004761,Cloeotis percivali,exact,monadjem-2017-swaziland,supplied worksheet record BAT00154 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,3,min_frequency,mean,99.2,,,kHz,sd,1.02,,99.2 98.1-100.1 +/- 1.02,ok,"Imported from MASTER_call_records.csv record BAT00154; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-87a34ade6aac34,1005698,Scotophilus viridis,exact,monadjem-2017-swaziland,supplied worksheet record BAT00247 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,2,,detection_distance,species_summary,12.5,,,m,,,,12.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT00247; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing. Correction factor = 0.0004009 (inverse of detection-volume half-sphere). Strong negative correlation between detection distance and Fk across species (r=-0.77, P<0.01) - lower-frequency callers are detectable much farther away, a real, quantified source of detectability bias directly analogous to findings in Europe, Borneo and Peru batches earlier in this project, now with an actual correction factor a user could apply."
mst-8a005c051d2fa1,1004825,Taphozous mauritianus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00179 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,4,4,characteristic_frequency,mean,25.9,,,kHz,sd,1.2,,25.9 24.3-27.2 +/- 1.2,ok,"Imported from MASTER_call_records.csv record BAT00179; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-8b3c2921f2a5f3,1005377,Myotis bocagii,exact,monadjem-2017-swaziland,supplied worksheet record BAT00242 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,,detection_distance,species_summary,5,,,m,,,,5,definition_unstated,"Imported from MASTER_call_records.csv record BAT00242; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing. Correction factor = 0.005167 (inverse of detection-volume half-sphere). Strong negative correlation between detection distance and Fk across species (r=-0.77, P<0.01) - lower-frequency callers are detectable much farther away, a real, quantified source of detectability bias directly analogous to findings in Europe, Borneo and Peru batches earlier in this project, now with an actual correction factor a user could apply."
mst-8e0d76208bb0da,1004677,Rhinolophus darlingi,exact,monadjem-2017-swaziland,supplied worksheet record BAT00171 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,3,characteristic_frequency,mean,85.6,,,kHz,sd,0.38,,85.6 85.2-85.8 +/- 0.38,ok,"Imported from MASTER_call_records.csv record BAT00171; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-9057859cfee17a,1005479,Myotis tricolor,exact,monadjem-2017-swaziland,supplied worksheet record BAT00184 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,9,10,duration,mean,2.4,,,ms,sd,0.33,,2.4 2.07-2.72 +/- 0.33,ok,"Imported from MASTER_call_records.csv record BAT00184; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-91f80f7df81521,1005620,Pipistrellus hesperidus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00200 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,14,15,duration,mean,3.1,,,ms,sd,0.63,,3.1 2.3-4.5 +/- 0.63,ok,"Imported from MASTER_call_records.csv record BAT00200; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-95ba04811fc340,1004583,Hipposideros caffer,exact,monadjem-2017-swaziland,supplied worksheet record BAT00159 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,8,8,characteristic_frequency,mean,141.7,,,kHz,sd,1.69,,141.7 139.5-144.0 +/- 1.69,ok,"Imported from MASTER_call_records.csv record BAT00159; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-98b830e7a2df60,1005210,Mops condylurus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00219 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,16,17,characteristic_frequency,mean,27.3,,,kHz,sd,1.56,,27.3 25.9-28.8 +/- 1.56,ok,"Imported from MASTER_call_records.csv record BAT00219; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-9a3bd55971180d,1004677,Rhinolophus darlingi,exact,monadjem-2017-swaziland,supplied worksheet record BAT00170 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,3,min_frequency,mean,74.3,,,kHz,sd,4.28,,74.3 70.8-79.1 +/- 4.28,ok,"Imported from MASTER_call_records.csv record BAT00170; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-a18ce55b176ad6,1004761,Cloeotis percivali,exact,monadjem-2017-swaziland,supplied worksheet record BAT00155 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,3,characteristic_frequency,mean,102.6,,,kHz,sd,0.51,,102.6 102.2-103.2 +/- 0.51,ok,"Imported from MASTER_call_records.csv record BAT00155; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-a1bfc89c1380c4,1004661,Rhinolophus blasii,exact,monadjem-2017-swaziland,supplied worksheet record BAT00163 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,3,characteristic_frequency,mean,86.2,,,kHz,sd,0.21,,86.2 86.0-86.4 +/- 0.21,ok,"Imported from MASTER_call_records.csv record BAT00163; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-a4532ed1782c48,1005110,Miniopterus fraterculus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00226 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,2,min_frequency,mean,58.5,,,kHz,sd,0.5,,58.5 58.1-58.8 +/- 0.5,ok,"Imported from MASTER_call_records.csv record BAT00226; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-aa61a0e4982f23,1005214,Mops midas,exact,monadjem-2017-swaziland,supplied worksheet record BAT00221 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,6,knee_frequency,mean,13.1,,,kHz,sd,1.08,,13.1 11.9-14.5 +/- 1.08,ok,"Imported from MASTER_call_records.csv record BAT00221; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
