observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-3137cc9c6329c3,1004870,Noctilio albiventris,exact,barataud-2013-guyane,supplied worksheet record BAT02408 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,17,cf_frequency,median,71,,,kHz,,,1,71.0 66.7-74.7,definition_unstated,"Imported from MASTER_call_records.csv record BAT02408; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [alternation_type=FC/FMd narrowband] | Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Median bandwidth 16.0 kHz; FC-duration/total-duration ratio 67.4%. Both Noctilio alternate between narrowband (Doppler technology per Kalko & Schnitzler 1998) and broadband FC/FMd signals. The two species do NOT overlap in frequency (68-76 vs 53-61 kHz)."
mst-3237513fd2e755,1004900,Choeroniscus minor,exact,barataud-2013-guyane,supplied worksheet record BAT02436 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,20,peak_frequency,species_summary,122,,,kHz,,,2,122,definition_unstated,"Imported from MASTER_call_records.csv record BAT02436; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H1_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-342cebd353a04b,1004995,Ametrida centurio,exact,barataud-2013-guyane,supplied worksheet record BAT02623 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,17,peak_frequency,mean,80,,,kHz,sd,6.4,1,80 +/- 6.4,ok,"Imported from MASTER_call_records.csv record BAT02623; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] Barataud et al. 2013, Le Rhinolophe 19:103-145 (open PDF, full text fetched). EXCEPTION within Phyllostomidae: whistled sonority (not nasal), NO energy peak (vs the family's explosive onset), linear FM structure, energy on the fundamental with no marked harmonic. Resembles Furipterus horrens but at lower frequencies. Easily identified acoustically."
mst-36c3bbeeef2fac,1005012,Artibeus lituratus,exact,barataud-2013-guyane,supplied worksheet record BAT02566 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,26,peak_frequency,species_summary,85,,,kHz,,,3,85,definition_unstated,"Imported from MASTER_call_records.csv record BAT02566; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H2_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-39d89557a12b4b,1004873,Carollia brevicauda,exact,barataud-2013-guyane,supplied worksheet record BAT02533 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,13,peak_frequency,species_summary,85,,,kHz,,,3,85,definition_unstated,"Imported from MASTER_call_records.csv record BAT02533; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H2_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-3eb89e136d6e3d,1005027,Chiroderma trinitatum,exact,barataud-2013-guyane,supplied worksheet record BAT02579 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,15,peak_frequency,species_summary,32,,,kHz,,,1,32,definition_unstated,"Imported from MASTER_call_records.csv record BAT02579; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-407d1b8ecf786e,1004920,Glyphonycteris daviesi,exact,barataud-2013-guyane,supplied worksheet record BAT02463 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,11,peak_frequency,species_summary,29,,,kHz,,,1,29,definition_unstated,"Imported from MASTER_call_records.csv record BAT02463; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-42a70a5d86134c,1005166,Cynomops abrasus,exact,barataud-2013-guyane,supplied worksheet record BAT02647 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,17,peak_frequency,median,30,,,kHz,,,1,30.0 28.2-32.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT02647; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] [alternation_type=moyen] | Barataud et al. 2013, Le Rhinolophe 19:103-145 (open PDF, full text fetched). Duration median 10.2 ms (7.7-14.8). Molossids ALWAYS carry FME on the fundamental (harmonics often absent). Most species use a succession of two or three frequency-shifted signals in cruise or early approach - the frequency-alternation pattern documented across four continents in this project."
mst-42d7d7ff0ecea5,1004981,Phyllostomus elongatus,exact,barataud-2013-guyane,supplied worksheet record BAT02505 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,12,peak_frequency,species_summary,60,,,kHz,,,3,60,definition_unstated,"Imported from MASTER_call_records.csv record BAT02505; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H2_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-43f5aeff7162bb,1005095,Thyroptera discifera,exact,barataud-2013-guyane,supplied worksheet record BAT02626 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,fundamental harmonic,fundamental harmonic,,unspecified,,French Guiana,,,,5,peak_frequency,species_summary,53,,,kHz,,,1,53,definition_unstated,"Imported from MASTER_call_records.csv record BAT02626; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] Barataud et al. 2013, Le Rhinolophe 19:103-145 (open PDF, full text fetched). Duration 2.9 ms, bandwidth 39.0 kHz. Whistled sonority with NO differential temporal filtering between harmonics - the key separator from Phyllostomidae, which they otherwise resemble in having FM with explosive onset."
mst-445d0f584ddc49,1004923,Trinycteris nicefori,exact,barataud-2013-guyane,supplied worksheet record BAT02524 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,17,duration,species_summary,2.2,,,ms,,,2,2.2,definition_unstated,"Imported from MASTER_call_records.csv record BAT02524; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Dominant harmonic = H1."
mst-451cf1633e8314,1004900,Choeroniscus minor,exact,barataud-2013-guyane,supplied worksheet record BAT02435 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,20,peak_frequency,species_summary,72.5,,,kHz,,,1,72.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT02435; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-46be6a3fe5c768,1004877,Carollia perspicillata,exact,barataud-2013-guyane,supplied worksheet record BAT02538 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,17,peak_frequency,species_summary,84,,,kHz,,,3,84,definition_unstated,"Imported from MASTER_call_records.csv record BAT02538; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H2_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-47441da64d5ec1,1004928,Lionycteris spurrelli,exact,barataud-2013-guyane,supplied worksheet record BAT02443 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,30,bandwidth,species_summary,53,,,kHz,,,2,53,definition_unstated,"Imported from MASTER_call_records.csv record BAT02443; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative."
mst-47ca484123aa7c,1004920,Glyphonycteris daviesi,exact,barataud-2013-guyane,supplied worksheet record BAT02465 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,11,peak_frequency,species_summary,72,,,kHz,,,3,72,definition_unstated,"Imported from MASTER_call_records.csv record BAT02465; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H2_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-49931bb8b282c5,1005012,Artibeus lituratus,exact,barataud-2013-guyane,supplied worksheet record BAT02564 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,26,peak_frequency,species_summary,28,,,kHz,,,1,28,definition_unstated,"Imported from MASTER_call_records.csv record BAT02564; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-4c9ee3ce74477d,1004881,Diaemus youngi,exact,barataud-2013-guyane,supplied worksheet record BAT02458 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,30,peak_frequency,species_summary,28,,,kHz,,,1,28,definition_unstated,"Imported from MASTER_call_records.csv record BAT02458; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-4d788fe01ad96d,1004894,Anoura geoffroyi,exact,barataud-2013-guyane,supplied worksheet record BAT02426 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,30,peak_frequency,species_summary,81,,,kHz,,,2,81,definition_unstated,"Imported from MASTER_call_records.csv record BAT02426; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H1_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-4e898a5d66c139,1004789,Peropteryx macrotis,exact,barataud-2013-guyane,supplied worksheet record BAT02394 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,37,peak_frequency,median,38.4,,,kHz,,,2,38.4 36.7-39.7,definition_unstated,"Imported from MASTER_call_records.csv record BAT02394; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H1_kHz'] [alternation_type=mono] | Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Emballonurid FME is on HARMONIC 1 (rarely the fundamental in Rhynchonycteris naso). Value is the MEDIAN with min-max range. The paper calls this family 'a perfect example of acoustic niches within a taxonomic group: each species' sonar has certainly undergone character displacement to avoid interspecific overlap.'"
mst-4f28121aa32b02,1004781,Cormura brevirostris,exact,barataud-2013-guyane,supplied worksheet record BAT02396 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,33,peak_frequency,median,32.3,,,kHz,,,2,32.3 30.5-33.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT02396; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H1_kHz'] [alternation_type=haut (high)] | Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Emballonurid FME is on HARMONIC 1 (rarely the fundamental in Rhynchonycteris naso). Value is the MEDIAN with min-max range. The paper calls this family 'a perfect example of acoustic niches within a taxonomic group: each species' sonar has certainly undergone character displacement to avoid interspecific overlap.'"
mst-4f59318db346e4,1004849,Furipterus horrens,exact,barataud-2013-guyane,supplied worksheet record BAT02629 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,30,peak_frequency,mean,152,,,kHz,sd,9.6,1,152 +/- 9.6,ok,"Imported from MASTER_call_records.csv record BAT02629; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] Barataud et al. 2013, Le Rhinolophe 19:103-145 (open PDF, full text fetched). THE HIGHEST-FREQUENCY SPECIES IN THE ENTIRE FRENCH GUIANA FAUNA. Initial frequency can reach 250 kHz; FME averages above 150 kHz and can reach 220 kHz. Bandwidth 75.5 +/- 20.2 kHz. CRITICAL DETECTABILITY NOTE: the extreme frequency gives very low intensity - in a roost the authors could only hear individuals on heterodyne at UNDER 2 METRES. Foraging in the open they are somewhat louder (FME ~200 kHz on approach, ~150 kHz in cruise). Also observed producing audible wing-rustling sounds by rubbing the wings together, possibly social communication compensating for vocal folds specialised on high frequencies unsuited to long-range communication."
mst-50c7b59935c0fb,1004983,Phyllostomus latifolius,exact,barataud-2013-guyane,supplied worksheet record BAT02513 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,30,peak_frequency,species_summary,61.4,,,kHz,,,3,61.4,definition_unstated,"Imported from MASTER_call_records.csv record BAT02513; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H2_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-5163cf573f370c,1004978,Lophostoma silvicolum,synonym_via_mdd,barataud-2013-guyane,supplied worksheet record BAT02479 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,20,peak_frequency,species_summary,70.5,,,kHz,,,3,70.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT02479; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H2_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-53e272727414d1,1005093,Sturnira tildae,exact,barataud-2013-guyane,supplied worksheet record BAT02606 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,30,peak_frequency,species_summary,59,,,kHz,,,2,59,definition_unstated,"Imported from MASTER_call_records.csv record BAT02606; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_H1_kHz'] Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative. Values in the source's bold type refer to the energy-richest component; this dataset records the dominant harmonic separately in the dominant_harmonic column."
mst-58b4db77d909a9,1005174,Eumops auripendulus,exact,barataud-2013-guyane,supplied worksheet record BAT02653 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,2,peak_frequency,median,26.7,,,kHz,,,1,26.7 26.3-27.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT02653; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [HARMONIC NORMALISED: original trait 'fmaxE_fundamental_kHz'] [alternation_type=haut] | Barataud et al. 2013, Le Rhinolophe 19:103-145 (open PDF, full text fetched). Duration median 18.4 ms (17.5-19.3). Molossids ALWAYS carry FME on the fundamental (harmonics often absent). Most species use a succession of two or three frequency-shifted signals in cruise or early approach - the frequency-alternation pattern documented across four continents in this project."
mst-594d370b1c5377,1005066,Vampyressa brocki,synonym_via_mdd,barataud-2013-guyane,supplied worksheet record BAT02614 (southamerica_guianas),barataud-2013-guyane-unstated,unspecified,,,,unspecified,,French Guiana,,,,8,bandwidth,species_summary,26,,,kHz,,,2,26,definition_unstated,"Imported from MASTER_call_records.csv record BAT02614; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Barataud, Giosa, Leblanc, Rufray, Disca, Tillon, Delaval, Haquart & Dewynter 2013, 'Identification et ecologie acoustique des chiropteres de Guyane francaise', Le Rhinolophe 19:103-145. OPEN PDF on the authors' own site, FULL TEXT AND ALL TABLES FETCHED. Time-expansion x10 recordings 2001-2011, Pettersson D1000X/D980/D240X, BatSound analysis. 2526 signals, 379 sequences, 80 species of French Guiana's 103. Method combines AUDITORY analysis (structure, sonority, energy distribution) with computer analysis - the auditory criteria are load-bearing, not decorative."
