observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-6ebc27cd7c58dd,1005660,Otonycteris hemprichii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00114 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,18,start_frequency,mean,46.68,,,kHz,sd,6.35,,46.68 30.7-55.9 +/- 6.35,ok,"Imported from MASTER_call_records.csv record BAT00114; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-7001b3cec55348,1004827,Taphozous nudiventris,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00127 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Oued Dkouk Nature Reserve | Tunisia,,,,22,duration,mean,18.86,,,ms,sd,3.32,,18.86 13.1-26.4 +/- 3.32,ok,"Imported from MASTER_call_records.csv record BAT00127; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. FIRST RECORD of this species in Tunisia, identified acoustically. FMAXE measured at the SECOND harmonic. 7 sequences, 22 signals. Cross-country comparison in the source: Jordan: 15.4. Near East: 12.99."
mst-72c2efb341778c,1005524,Eptesicus isabellinus,manual,dalhoumi-2023-tunisia,supplied worksheet record BAT00106 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,109,peak_frequency,mean,25.76,,,kHz,sd,1.03,,25.76 23.3-27.9 +/- 1.03,ok,"Imported from MASTER_call_records.csv record BAT00106; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-74dad8c12ee4fa,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00145 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Bordj el Khadra oasis | Tunisia,,,,1037,start_frequency,mean,59.39,,,kHz,sd,9.96,,59.39 39.8-100.5 +/- 9.96,ok,"Imported from MASTER_call_records.csv record BAT00145; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
mst-7574b22e674ba7,1005666,Plecotus gaisleri,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00119 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,5,start_frequency,mean,43,,,kHz,sd,4.27,,43.0 38.1-48.3 +/- 4.27,ok,"Imported from MASTER_call_records.csv record BAT00119; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-762730bedcb88f,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00113 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,1940,inter_pulse_interval,mean,181.81,,,ms,sd,82.16,,181.81 8.4-716.5 +/- 82.16,ok,"Imported from MASTER_call_records.csv record BAT00113; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-7a479b3db05eab,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00148 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Bordj el Khadra oasis | Tunisia,,,,1037,duration,mean,6.25,,,ms,sd,1.19,,6.25 3.6-10.6 +/- 1.19,ok,"Imported from MASTER_call_records.csv record BAT00148; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
mst-7d0745d9101b33,1005267,Tadarida teniotis,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00101 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,11,peak_frequency,mean,12.16,,,kHz,sd,0.81,,12.16 11.3-13.0 +/- 0.81,ok,"Imported from MASTER_call_records.csv record BAT00101; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-81fb2dd2c8c2b4,1005524,Eptesicus isabellinus,manual,dalhoumi-2023-tunisia,supplied worksheet record BAT00105 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,109,end_frequency,mean,24.28,,,kHz,sd,1.01,,24.28 21.8-26.4 +/- 1.01,ok,"Imported from MASTER_call_records.csv record BAT00105; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-83e86bf468d79f,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00141 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Bordj el Khadra reed bed | Tunisia,,,,196,end_frequency,mean,42.65,,,kHz,sd,1.45,,42.65 38.4-45.6 +/- 1.45,ok,"Imported from MASTER_call_records.csv record BAT00141; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
mst-912285de208a1b,1005267,Tadarida teniotis,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00100 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,11,end_frequency,mean,11.71,,,kHz,sd,0.7,,11.71 11.1-12.8 +/- 0.7,ok,"Imported from MASTER_call_records.csv record BAT00100; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-9328b3e5acf9b9,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00147 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Bordj el Khadra oasis | Tunisia,,,,1037,peak_frequency,mean,43.81,,,kHz,sd,1.58,,43.81 39.7-49.5 +/- 1.58,ok,"Imported from MASTER_call_records.csv record BAT00147; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
mst-947af946621364,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00111 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,1940,peak_frequency,mean,42.91,,,kHz,sd,1.91,,42.91 36.9-49.5 +/- 1.91,ok,"Imported from MASTER_call_records.csv record BAT00111; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-a54c503e34f8bf,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00132 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Oued Dkouk Nature Reserve | Tunisia,,,,541,peak_frequency,mean,41.19,,,kHz,sd,1.38,,41.19 36.9-46.3 +/- 1.38,ok,"Imported from MASTER_call_records.csv record BAT00132; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
mst-b03560cf967f86,1005524,Eptesicus isabellinus,manual,dalhoumi-2023-tunisia,supplied worksheet record BAT00108 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,109,inter_pulse_interval,mean,241.01,,,ms,sd,74.08,,241.01 104.5-483.2 +/- 74.08,ok,"Imported from MASTER_call_records.csv record BAT00108; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-bdb511123f090f,1004559,Asellia tridens,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00095 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,94,end_frequency,mean,105.22,,,kHz,sd,3.56,,105.22 93.4-112.3 +/- 3.56,ok,"Imported from MASTER_call_records.csv record BAT00095; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-c3edaf54428e83,1005660,Otonycteris hemprichii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00115 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,18,end_frequency,mean,17.72,,,kHz,sd,1.4,,17.72 15.7-18.9 +/- 1.4,ok,"Imported from MASTER_call_records.csv record BAT00115; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-c80c604dd178e1,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00112 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,1940,duration,mean,6.1,,,ms,sd,1.18,,6.1 3.6-11.8 +/- 1.18,ok,"Imported from MASTER_call_records.csv record BAT00112; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-c9d6fa34d1be30,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00133 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Oued Dkouk Nature Reserve | Tunisia,,,,541,duration,mean,6,,,ms,sd,1.14,,6.0 4.0-11.8 +/- 1.14,ok,"Imported from MASTER_call_records.csv record BAT00133; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
mst-cec68e6c54c69f,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00146 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Bordj el Khadra oasis | Tunisia,,,,1037,end_frequency,mean,43.14,,,kHz,sd,1.48,,43.14 39.7-48.4 +/- 1.48,ok,"Imported from MASTER_call_records.csv record BAT00146; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
mst-cef6a49ed5b2ef,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00131 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Oued Dkouk Nature Reserve | Tunisia,,,,541,end_frequency,mean,40.36,,,kHz,sd,1.32,,40.36 36.8-45.6 +/- 1.32,ok,"Imported from MASTER_call_records.csv record BAT00131; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
mst-d44fb3a2dd13a7,1005666,Plecotus gaisleri,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00122 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,5,duration,mean,3.44,,,ms,sd,0.66,,3.44 2.3-4.0 +/- 0.66,ok,"Imported from MASTER_call_records.csv record BAT00122; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-de4aa02c4c8d11,1005267,Tadarida teniotis,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00099 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,11,start_frequency,mean,13.2,,,kHz,sd,1.76,,13.2 11.4-16.7 +/- 1.76,ok,"Imported from MASTER_call_records.csv record BAT00099; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-e1533a48c9fd9c,1004559,Asellia tridens,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00096 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,94,peak_frequency,mean,118.9,,,kHz,sd,1.54,,118.9 113.0-122.3 +/- 1.54,ok,"Imported from MASTER_call_records.csv record BAT00096; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-f1c31039aced8b,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00137 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Ain Rhziza | Tunisia,,,,143,peak_frequency,mean,42.27,,,kHz,sd,1.75,,42.27 38.6-46.3 +/- 1.75,ok,"Imported from MASTER_call_records.csv record BAT00137; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
mst-f43e69fda88c64,1005660,Otonycteris hemprichii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00116 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Tunisia,,,,18,peak_frequency,mean,22.97,,,kHz,sd,2.8,,22.97 18.9-27.7 +/- 2.8,ok,"Imported from MASTER_call_records.csv record BAT00116; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi."
mst-f5ec9641a5d37e,1005623,Pipistrellus kuhlii,exact,dalhoumi-2023-tunisia,supplied worksheet record BAT00144 (africa_northafrica),dalhoumi-2023-tunisia-passive,unspecified,,,,unspecified,,Bordj el Khadra reed bed | Tunisia,,,,196,inter_pulse_interval,mean,169.64,,,ms,sd,76.18,,169.64 61.3-716.5 +/- 76.18,ok,"Imported from MASTER_call_records.csv record BAT00144; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [biogeo_affinity=Mediterranean+desert] | Dalhoumi, El Mokni, Ouni, Beyrem & Aulagnier 2023, Diversity 15(11):1108 (open access CC-BY, full text and all five tables fetched from MDPI). Tunisian Sahara, 14-20 May 2021, 8 sites, 5721 echolocation sequences. Batlogger M and Song Meter SM2+ at 384 kHz, PASSIVE recording (not hand-release), BatSound 3.10 analysis. Identifications by comparison with the unpublished Tunisian sound library of R. Dalhoumi. PER-SITE breakdown for Pipistrellus kuhlii (Table 5). All five parameters differed significantly among the four sites (Kruskal-Wallis, all highly significant). Start frequency was higher at Ain Rhziza than elsewhere; FMAXE and end frequency differed among sites except between the two Bordj el Khadra sites."
