observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-4c2bcbc441e7d9,1004562,Aselliscus tricuspidatus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01731 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,157,characteristic_frequency,species_summary,115.06,,,kHz,,,,115.06,definition_unstated,"Imported from MASTER_call_records.csv record BAT01731; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Trident leaf-nosed bat)"
mst-4d2adf4a4e2dad,1004584,Hipposideros calcaratus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01722 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,50,bandwidth,species_summary,18.67,,,kHz,,,,18.67,definition_unstated,"Imported from MASTER_call_records.csv record BAT01722; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Spurred leaf-nosed bat)"
mst-4d7955aee05d4c,1004804,Emballonura dianae,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01642 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,199,min_frequency,species_summary,32.42,,,kHz,,,,32.42,definition_unstated,"Imported from MASTER_call_records.csv record BAT01642; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species."
mst-4f3b6dae49915b,1004592,Hipposideros diadema (Guadalcanal),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01711 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,125,max_frequency,species_summary,66.2,,,kHz,,,,66.2,definition_unstated,"Imported from MASTER_call_records.csv record BAT01711; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Diadem leaf-nosed bat - regional form)"
mst-57e8062c97d540,1004585,Hipposideros cervinus (Makira),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01743 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,43,bandwidth,species_summary,26.39,,,kHz,,,,26.39,definition_unstated,"Imported from MASTER_call_records.csv record BAT01743; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat)"
mst-581722e0adc480,1004585,Hipposideros cervinus (Makira),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01748 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,43,peak_frequency,species_summary,138.97,,,kHz,,,,138.97,definition_unstated,"Imported from MASTER_call_records.csv record BAT01748; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat)"
mst-58312220478d03,1004585,Hipposideros cervinus (Guadalcanal),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01755 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,143,peak_frequency,species_summary,147.23,,,kHz,,,,147.23,definition_unstated,"Imported from MASTER_call_records.csv record BAT01755; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat - regional form)"
mst-5c9babb48b31f6,1004593,Hipposideros dinops,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01674 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,144,duration,species_summary,17.99,,,ms,,,,17.99,definition_unstated,"Imported from MASTER_call_records.csv record BAT01674; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fierce leaf-nosed bat)"
mst-5ccb94795df93c,1004810,Mosia nigrescens,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01691 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,402,min_frequency,species_summary,49.65,,,kHz,,,,49.65,definition_unstated,"Imported from MASTER_call_records.csv record BAT01691; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Lesser sheathtail bat)"
mst-5fea4828622fcf,1004816,Saccolaimus saccolaimus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01632 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,201,duration,species_summary,17.96,,,ms,,,,17.96,definition_unstated,"Imported from MASTER_call_records.csv record BAT01632; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species."
mst-606ad01c8d58c5,1004585,Hipposideros cervinus (Makira),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01747 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,43,min_frequency,species_summary,113.95,,,kHz,,,,113.95,definition_unstated,"Imported from MASTER_call_records.csv record BAT01747; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat)"
mst-6942e7405785ec,1004585,Hipposideros cervinus (Makira),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01749 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,43,total_slope,species_summary,2.93,,,kHz/ms,,,,2.93,definition_unstated,"Imported from MASTER_call_records.csv record BAT01749; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat)"
mst-721d630f2ffa7f,1004585,Hipposideros cervinus (Guadalcanal),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01753 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,143,max_frequency,species_summary,150.24,,,kHz,,,,150.24,definition_unstated,"Imported from MASTER_call_records.csv record BAT01753; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat - regional form)"
mst-7bc7b08fc63fa9,1004592,Hipposideros diadema (Guadalcanal),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01708 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,125,bandwidth,species_summary,5.12,,,kHz,,,,5.12,definition_unstated,"Imported from MASTER_call_records.csv record BAT01708; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Diadem leaf-nosed bat - regional form)"
mst-82005465a56343,1005439,Myotis moluccarum,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01698 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,101,min_frequency,species_summary,32.99,,,kHz,,,,32.99,definition_unstated,"Imported from MASTER_call_records.csv record BAT01698; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Large-footed myotis)"
mst-85da852b3ae95b,1004810,Mosia nigrescens,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01687 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,402,bandwidth,species_summary,7.5,,,kHz,,,,7.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT01687; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Lesser sheathtail bat)"
mst-86543533228518,1004816,Saccolaimus saccolaimus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01633 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,201,characteristic_frequency,species_summary,26.46,,,kHz,,,,26.46,definition_unstated,"Imported from MASTER_call_records.csv record BAT01633; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species."
mst-87423c901e811c,1004584,Hipposideros calcaratus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01725 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,50,max_frequency,species_summary,117.12,,,kHz,,,,117.12,definition_unstated,"Imported from MASTER_call_records.csv record BAT01725; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Spurred leaf-nosed bat)"
mst-885fc03d4bba5e,1005612,Pipistrellus angulatus,synonym_via_mdd,pennay-lavery-2017-solomons,supplied worksheet record BAT01671 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,9,peak_frequency,species_summary,50.99,,,kHz,,,,50.99,definition_unstated,"Imported from MASTER_call_records.csv record BAT01671; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (New Guinea pipistrelle)"
mst-9172606a41d613,1004585,Hipposideros cervinus (Guadalcanal),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01752 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,143,characteristic_frequency,species_summary,147.23,,,kHz,,,,147.23,definition_unstated,"Imported from MASTER_call_records.csv record BAT01752; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat - regional form)"
mst-93893d02d458a5,1005612,Pipistrellus angulatus,synonym_via_mdd,pennay-lavery-2017-solomons,supplied worksheet record BAT01670 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,9,min_frequency,species_summary,43.56,,,kHz,,,,43.56,definition_unstated,"Imported from MASTER_call_records.csv record BAT01670; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (New Guinea pipistrelle)"
mst-987522e0764500,1004584,Hipposideros calcaratus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01727 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,50,peak_frequency,species_summary,116.61,,,kHz,,,,116.61,definition_unstated,"Imported from MASTER_call_records.csv record BAT01727; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Spurred leaf-nosed bat)"
mst-9b429c913a5609,1004816,Saccolaimus saccolaimus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01635 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,201,min_frequency,species_summary,25.51,,,kHz,,,,25.51,definition_unstated,"Imported from MASTER_call_records.csv record BAT01635; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species."
mst-9bbfab3cd85eff,1005612,Pipistrellus angulatus,synonym_via_mdd,pennay-lavery-2017-solomons,supplied worksheet record BAT01668 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,9,characteristic_frequency,species_summary,45.15,,,kHz,,,,45.15,definition_unstated,"Imported from MASTER_call_records.csv record BAT01668; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (New Guinea pipistrelle)"
mst-9c5614aaadd490,1004591,Hipposideros demissus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01718 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,106,max_frequency,species_summary,70.47,,,kHz,,,,70.47,definition_unstated,"Imported from MASTER_call_records.csv record BAT01718; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Makira leaf-nosed bat, endemic to Makira)"
mst-9c6eb01d4a0354,1004816,Saccolaimus saccolaimus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01631 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,201,bandwidth,species_summary,4.97,,,kHz,,,,4.97,definition_unstated,"Imported from MASTER_call_records.csv record BAT01631; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species."
mst-9d30818735adea,1004562,Aselliscus tricuspidatus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01734 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,157,peak_frequency,species_summary,116.97,,,kHz,,,,116.97,definition_unstated,"Imported from MASTER_call_records.csv record BAT01734; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Trident leaf-nosed bat)"
mst-ad994448aa2152,1004562,Aselliscus tricuspidatus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01729 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,157,bandwidth,species_summary,12.33,,,kHz,,,,12.33,definition_unstated,"Imported from MASTER_call_records.csv record BAT01729; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Trident leaf-nosed bat)"
mst-b159027ee0da17,1004562,Aselliscus tricuspidatus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01730 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,157,duration,species_summary,2.92,,,ms,,,,2.92,definition_unstated,"Imported from MASTER_call_records.csv record BAT01730; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Trident leaf-nosed bat)"
mst-b5884f0e4cb8b3,1004804,Emballonura dianae,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01640 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,199,characteristic_frequency,species_summary,34.74,,,kHz,,,,34.74,definition_unstated,"Imported from MASTER_call_records.csv record BAT01640; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species."
