observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-39b116bee7b187,1005499,Rhogeessa hussoni,exact,arias-aguilar-2018,supplied worksheet record BAT01948 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,59.8,,,kHz,sd,2.5,,59.8 +/- 2.5,ok,"Imported from MASTER_call_records.csv record BAT01948; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-3cfae5a132a670,1005518,Neoeptesicus furinalis,exact,arias-aguilar-2018,supplied worksheet record BAT01950 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,Fm flat call type,Fm flat call type,,free_flying_wild,,"SA-Tr | South America, tropical",,,,,peak_frequency,mean,36.1,,,kHz,sd,9.8,,36.1 +/- 9.8,ok,"Imported from MASTER_call_records.csv record BAT01950; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | MISSED IN FIRST PASS - same table as other SA-Tr Vespertilionidae rows. Start freq 41.6+/-2, duration 6+/-1.3 ms. Maps to Neoeptesicus furinalis (formerly Eptesicus furinalis)."
mst-3ec318703aebb4,1005359,Myotis albescens,exact,arias-aguilar-2018,supplied worksheet record BAT01939 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,FM-QCF down variant,FM-QCF down variant,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,125.9,,,kHz,sd,7,,125.9 +/- 7.0,ok,"Imported from MASTER_call_records.csv record BAT01939; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here. SUSPECT: far above the other Myotis albescens value in the same table; flagged for verification."
mst-3fd59091fcb713,1004789,Peropteryx macrotis,exact,arias-aguilar-2018,supplied worksheet record BAT00469 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,mean,38.9,,,kHz,sd,0.9,,38.9 +/- 0.9,ok,"Imported from MASTER_call_records.csv record BAT00469; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-403558b7274efe,1005166,Cynomops abrasus,exact,arias-aguilar-2018,supplied worksheet record BAT01887 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,low/middle,low/middle,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,range,,22.3,30,kHz,,,,22.3-30,definition_unstated,"Imported from MASTER_call_records.csv record BAT01887; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-414462bde5973d,1004871,Noctilio leporinus,exact,arias-aguilar-2018,supplied worksheet record BAT01925 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,range,,53,61,kHz,,,,53-61,definition_unstated,"Imported from MASTER_call_records.csv record BAT01925; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-416a2976269e27,1004871,Noctilio leporinus,exact,arias-aguilar-2018,supplied worksheet record BAT00545 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,duration,mean,7,,,ms,sd,3.62,,7.0 +/- 3.62,ok,"Imported from MASTER_call_records.csv record BAT00545; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-4297839d8a6e52,1005462,Myotis riparius,exact,arias-aguilar-2018,supplied worksheet record BAT00555 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,range,,58,60,kHz,,,,58-60,definition_unstated,"Imported from MASTER_call_records.csv record BAT00555; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-4506ee25757944,1004781,Cormura brevirostris,exact,arias-aguilar-2018,supplied worksheet record BAT00473 (centralamerica),arias-aguilar-2018-compiled,search,low,low,,free_flying_wild,,CA,,,,,duration,mean,8.2,,,ms,sd,2,,8.2 +/- 2.0,ok,"Imported from MASTER_call_records.csv record BAT00473; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-4679771a740564,1004787,Peropteryx kappleri,exact,arias-aguilar-2018,supplied worksheet record BAT01868 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,species_summary,31.3,,,kHz,,,,31.3 30.7-33,definition_unstated,"Imported from MASTER_call_records.csv record BAT01868; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-4693b74fe8367d,1005556,Histiotus laephotis,exact,arias-aguilar-2018,supplied worksheet record BAT01934 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Ar | South America, arid",,,,,peak_frequency,mean,30.3,,,kHz,sd,3.6,,30.3 +/- 3.6,ok,"Imported from MASTER_call_records.csv record BAT01934; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-46c34c8d9a6f65,1005359,Myotis albescens,exact,arias-aguilar-2018,supplied worksheet record BAT00559 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,1,,,count,,,,1,definition_unstated,Imported from MASTER_call_records.csv record BAT00559; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Neotropical vespertilionid FME is on the fundamental; broadband downward FM with a downward QCF termination. FME and minimum frequency are the key identification parameters.
mst-47724e4bf691d4,1004871,Noctilio leporinus,exact,arias-aguilar-2018,supplied worksheet record BAT01924 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,34.61,,,kHz,,,,34.61 32.52-37.24,definition_unstated,"Imported from MASTER_call_records.csv record BAT01924; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-4a2c635b189abf,1004861,Pteronotus parnellii,exact,arias-aguilar-2018,supplied worksheet record BAT00536 (centralamerica),arias-aguilar-2018-compiled,search,phonic type 60 kHz,phonic type 60 kHz,,free_flying_wild,,CA,,,,,peak_frequency,species_summary,60,,,kHz,,,,60,definition_unstated,"Imported from MASTER_call_records.csv record BAT00536; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there. CRITICAL: P. parnellii is a cryptic species COMPLEX with distinct sonotypes (53, 55, 59, 60, 62 kHz) that live in sympatry. A single value for 'P. parnellii' pools species."
mst-4b9a139f0d3ac2,1004794,Saccopteryx bilineata,exact,arias-aguilar-2018,supplied worksheet record BAT00508 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,2,,,count,,,,2,definition_unstated,"Imported from MASTER_call_records.csv record BAT00508; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Family-wide: most energy in the quasi-CF part of the SECOND harmonic. Rarely Diclidurus, Saccopteryx and Rhynchonycteris place FME on the fundamental."
mst-4c5389ca391c86,1005581,Lasiurus egregius,exact,arias-aguilar-2018,supplied worksheet record BAT01932 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,30.2,,,kHz,sd,3.5,,30.2 +/- 3.5,ok,"Imported from MASTER_call_records.csv record BAT01932; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-50393152cab310,1004794,Saccopteryx bilineata,exact,arias-aguilar-2018,supplied worksheet record BAT00484 (centralamerica),arias-aguilar-2018-compiled,search,low,low,,free_flying_wild,,CA,,,,,peak_frequency,mean,44.5,,,kHz,sd,1.3,,44.5 +/- 1.3,ok,"Imported from MASTER_call_records.csv record BAT00484; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-51ff32fa6c93cb,1004851,Mormoops megalophylla,exact,arias-aguilar-2018,supplied worksheet record BAT00542 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,2,,,count,,,,2,definition_unstated,Imported from MASTER_call_records.csv record BAT00542; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Mormoopid FME is in the second harmonic; calls multiharmonic and shaped like a 'lazy Z'.
mst-522a40deb5e914,1004870,Noctilio albiventris,exact,arias-aguilar-2018,supplied worksheet record BAT01922 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,broadband/narrowband CF-FM,broadband/narrowband CF-FM,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,range,,68,76,kHz,,,,68-76,definition_unstated,"Imported from MASTER_call_records.csv record BAT01922; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-585dc9aa7439a5,1004781,Cormura brevirostris,exact,arias-aguilar-2018,supplied worksheet record BAT00475 (centralamerica),arias-aguilar-2018-compiled,search,middle,middle,,free_flying_wild,,CA,,,,,peak_frequency,mean,28.1,,,kHz,sd,0.6,,28.1 +/- 0.6,ok,"Imported from MASTER_call_records.csv record BAT00475; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-5b2a986c8474f3,1005280,Natalus tumidirostris,exact,arias-aguilar-2018,supplied worksheet record BAT02374 (southamerica_furipteridae_natalidae_thyropteridae),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical",,,,,end_frequency,mean,77.4,,,kHz,sd,29.5,,77.4 +/- 29.5,ok,"Imported from MASTER_call_records.csv record BAT02374; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table 2 (Furipteridae/Natalidae/Thyropteridae), previously fetched but NOT MINED into batch 1 - this was an outright omission, now corrected. Reference numbers point to the paper's Appendix 1, not itself retrieved."
mst-5b7d97ec6a4009,1004782,Cyttarops alecto,exact,arias-aguilar-2018,supplied worksheet record BAT00464 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,duration,mean,9.8,,,ms,sd,1.6,,9.8 +/- 1.6,ok,"Imported from MASTER_call_records.csv record BAT00464; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-60ac52fece0161,1004856,Pteronotus gymnonotus,exact,arias-aguilar-2018,supplied worksheet record BAT01913 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,CF segment,CF segment,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,species_summary,55,,,kHz,,,,55,definition_unstated,"Imported from MASTER_call_records.csv record BAT01913; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-62c97cec19a6a5,1005500,Rhogeessa io,exact,arias-aguilar-2018,supplied worksheet record BAT01949 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,"FM down, irregular alternating","FM down, irregular alternating",,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,range,,40,45,kHz,,,,40-45,definition_unstated,"Imported from MASTER_call_records.csv record BAT01949; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-6339de5bff5a67,1004779,Centronycteris centralis,exact,arias-aguilar-2018,supplied worksheet record BAT00460 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,mean,41.3,,,kHz,sd,0.3,,41.3 +/- 0.3,ok,"Imported from MASTER_call_records.csv record BAT00460; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-64a574b329956d,1004867,Pteronotus rubiginosus,exact,arias-aguilar-2018,supplied worksheet record BAT01918 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,phonic type 53 kHz,phonic type 53 kHz,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,species_summary,53,,,kHz,,,,53,definition_unstated,"Imported from MASTER_call_records.csv record BAT01918; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | TAXONOMY CORRECTED 2026-09-08: originally logged under the old name Pteronotus parnellii. Pavan & Marroig 2016 restricted P. parnellii to the Antilles; Brazilian/mainland South American populations previously called P. parnellii are now P. rubiginosus (Garbino et al. 2024 Brazil checklist). Data collected under the old name almost certainly describes what is now P. rubiginosus, but this cannot be fully confirmed post hoc if the recording locality is unknown or if any Antillean sonotype data was pooled in. Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-6593483b7c8bdf,1005095,Thyroptera discifera,exact,arias-aguilar-2018,supplied worksheet record BAT02378 (southamerica_furipteridae_natalidae_thyropteridae),arias-aguilar-2018-compiled,unspecified,fundamental harmonic,fundamental harmonic,,free_flying_wild,,"SA-Tr | South America, tropical",,,,,peak_frequency,mean,53,,,kHz,sd,2.7,,53 +/- 2.7,ok,"Imported from MASTER_call_records.csv record BAT02378; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table 2 (Furipteridae/Natalidae/Thyropteridae), previously fetched but NOT MINED into batch 1 - this was an outright omission, now corrected. Reference numbers point to the paper's Appendix 1, not itself retrieved."
mst-665b7a9802bcc4,1005447,Myotis nigricans,exact,arias-aguilar-2018,supplied worksheet record BAT00554 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,duration,mean,7.2,,,ms,sd,0.3,,7.2 +/- 0.3,ok,"Imported from MASTER_call_records.csv record BAT00554; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-6afb0ef8d7f937,1005447,Myotis nigricans,exact,arias-aguilar-2018,supplied worksheet record BAT00560 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,1,,,count,,,,1,definition_unstated,Imported from MASTER_call_records.csv record BAT00560; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Neotropical vespertilionid FME is on the fundamental; broadband downward FM with a downward QCF termination. FME and minimum frequency are the key identification parameters.
mst-6d1f246f96d2c7,1005447,Myotis nigricans,exact,arias-aguilar-2018,supplied worksheet record BAT01941 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,53.7,,,kHz,sd,4,,53.7 +/- 4,ok,"Imported from MASTER_call_records.csv record BAT01941; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-6da45b6f2e1332,1005197,Molossus coibensis,exact,arias-aguilar-2018,supplied worksheet record BAT00517 (centralamerica),arias-aguilar-2018-compiled,search,type I,type I,,free_flying_wild,,CA,,,,,peak_frequency,mean,35.4,,,kHz,sd,1.3,,35.4 +/- 1.3,ok,"Imported from MASTER_call_records.csv record BAT00517; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-6f09a6bfde070b,1004797,Saccopteryx leptura,exact,arias-aguilar-2018,supplied worksheet record BAT01881 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,53.31,,,kHz,,,,53.31 53.54-54.25,definition_unstated,"Imported from MASTER_call_records.csv record BAT01881; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here. Second SA-Tr study."
mst-6fcf6331874eae,1004794,Saccopteryx bilineata,exact,arias-aguilar-2018,supplied worksheet record BAT01874 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,low/high,low/high,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,species_summary,42.1,,,kHz,,,,42.1 41.2-44.3,definition_unstated,"Imported from MASTER_call_records.csv record BAT01874; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-711f1f9a5fe59a,1005168,Cynomops greenhalli,exact,arias-aguilar-2018,supplied worksheet record BAT00511 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,range,,21,24,kHz,,,,21-24,definition_unstated,"Imported from MASTER_call_records.csv record BAT00511; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-719fe83bff1210,1004862,Pteronotus personatus,exact,arias-aguilar-2018,supplied worksheet record BAT01915 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,CF segment,CF segment,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,range,,68,69,kHz,,,,68-69,definition_unstated,"Imported from MASTER_call_records.csv record BAT01915; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-72ab6a1645ec5e,1005172,Cynomops planirostris,exact,arias-aguilar-2018,supplied worksheet record BAT00512 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,range,,25,28,kHz,,,,25-28,definition_unstated,"Imported from MASTER_call_records.csv record BAT00512; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-766ef62d908c5c,1005205,Molossus rufus,exact,arias-aguilar-2018,supplied worksheet record BAT00524 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,1,,,count,,,,1,definition_unstated,"Imported from MASTER_call_records.csv record BAT00524; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Molossid FME is on the fundamental. Long, shallow-modulated, low-frequency signals with irregular frequency alternation, variable amplitude and great plasticity."
mst-7d234219a32103,1004782,Cyttarops alecto,exact,arias-aguilar-2018,supplied worksheet record BAT00463 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,mean,35.9,,,kHz,sd,0.4,,35.9 +/- 0.4,ok,"Imported from MASTER_call_records.csv record BAT00463; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-7d3a5300848709,1004794,Saccopteryx bilineata,exact,arias-aguilar-2018,supplied worksheet record BAT00487 (centralamerica),arias-aguilar-2018-compiled,search,middle,middle,,free_flying_wild,,CA,,,,,peak_frequency,mean,46.8,,,kHz,sd,1.1,,46.8 +/- 1.1,ok,"Imported from MASTER_call_records.csv record BAT00487; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-7e451a21752496,1005275,Natalus macrourus,exact,arias-aguilar-2018,supplied worksheet record BAT02377 (southamerica_furipteridae_natalidae_thyropteridae),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical",,,,,signal_type,single,QCF,,,,,,,"multiharmonic FME in the second harmonic, above 100 kHz, steep modulation with a very short QCF termination",ok,"Imported from MASTER_call_records.csv record BAT02377; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | From Arias-Aguilar et al. 2018 Table 2 (Furipteridae/Natalidae/Thyropteridae), previously fetched but NOT MINED into batch 1 - this was an outright omission, now corrected. Reference numbers point to the paper's Appendix 1, not itself retrieved. Qualitative family-level description explicitly extended by the source to N. macrourus."
mst-7e7dce22814738,1004853,Pteronotus davyi,exact,arias-aguilar-2018,supplied worksheet record BAT01911 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,71.5,,,kHz,sd,0.2,,71.5 +/- 0.2,ok,"Imported from MASTER_call_records.csv record BAT01911; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | FLAGGED 2026-09-08: P. davyi's only prior Brazilian records were reidentified as P. gymnonotus (Garbino et al. 2024). P. davyi is NOT currently on Brazil's confirmed species list. Data retained here as valid for the species' wider South/Central American range, but excluded from Brazil coverage counts. Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
