observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,verbatim_value,quality_flag,notes
srinivasulu2025-Hi_ater_3,1004578,Hipposideros ater,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_ater_3",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Tamil Nadu,,,70,peak_frequency,species_summary,164.38,,,kHz,,,164.38,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_brac_1,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_1",srinivasulu-2025-southasia-d980,unspecified,,,,free_flying_wild,clutter,India,Karnataka,,,6,duration,species_summary,6.5,,,ms,,,6.5,definition_unstated,Review Supplementary Material 3 attributes this observation to Raghuram et al. 2014. The table labels this call_duration_ms.
srinivasulu2025-Hi_brac_1,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_1",srinivasulu-2025-southasia-d980,unspecified,,,,free_flying_wild,clutter,India,Karnataka,,,6,max_frequency,species_summary,126.7,,,kHz,,,126.7,definition_unstated,Review Supplementary Material 3 attributes this observation to Raghuram et al. 2014. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_brac_1,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_1",srinivasulu-2025-southasia-d980,unspecified,,,,free_flying_wild,clutter,India,Karnataka,,,6,peak_frequency,species_summary,126.7,,,kHz,,,126.7,definition_unstated,Review Supplementary Material 3 attributes this observation to Raghuram et al. 2014. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_brac_2,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Karnataka,,,10,duration,species_summary,4.81,,,ms,,,4.81,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2015. The table labels this call_duration_ms.
srinivasulu2025-Hi_brac_2,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Karnataka,,,10,max_frequency,species_summary,112.48,,,kHz,,,112.48,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2015. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_brac_2,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Karnataka,,,10,peak_frequency,species_summary,112.48,,,kHz,,,112.48,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2015. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_brac_3,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_3",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,,India,Kerala,,,9,duration,species_summary,6.65,,,ms,,,6.65,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu & Srinivasulu 2017. The table labels this call_duration_ms.
srinivasulu2025-Hi_brac_3,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_3",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,,India,Kerala,,,9,max_frequency,species_summary,113.54,,,kHz,,,113.54,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu & Srinivasulu 2017. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_brac_3,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_3",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,,India,Kerala,,,9,peak_frequency,species_summary,113.54,,,kHz,,,113.54,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu & Srinivasulu 2017. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_brac_4,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_4",srinivasulu-2025-southasia-m500-384,unspecified,,,,free_flying_wild,open,India,Kerala,,,18,duration,species_summary,6.3,,,ms,,,6.3,definition_unstated,Review Supplementary Material 3 attributes this observation to Raman & Hughes 2020. The table labels this call_duration_ms.
srinivasulu2025-Hi_brac_4,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_4",srinivasulu-2025-southasia-m500-384,unspecified,,,,free_flying_wild,open,India,Kerala,,,18,max_frequency,species_summary,114.2,,,kHz,,,114.2,definition_unstated,Review Supplementary Material 3 attributes this observation to Raman & Hughes 2020. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_brac_4,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_4",srinivasulu-2025-southasia-m500-384,unspecified,,,,free_flying_wild,open,India,Kerala,,,18,peak_frequency,species_summary,114.2,,,kHz,,,114.2,definition_unstated,Review Supplementary Material 3 attributes this observation to Raman & Hughes 2020. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_brac_5,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_5",srinivasulu-2025-southasia-sm3bat,unspecified,,,,hand_release,,India,Gujarat,,,49,duration,species_summary,5.8,,,ms,,,5.8,definition_unstated,Review Supplementary Material 3 attributes this observation to Shah & Srinivasulu 2020. The table labels this call_duration_ms.
srinivasulu2025-Hi_brac_5,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_5",srinivasulu-2025-southasia-sm3bat,unspecified,,,,hand_release,,India,Gujarat,,,49,max_frequency,species_summary,108.64,,,kHz,,,108.64,definition_unstated,Review Supplementary Material 3 attributes this observation to Shah & Srinivasulu 2020. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_brac_5,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_5",srinivasulu-2025-southasia-sm3bat,unspecified,,,,hand_release,,India,Gujarat,,,49,peak_frequency,species_summary,108.64,,,kHz,,,108.64,definition_unstated,Review Supplementary Material 3 attributes this observation to Shah & Srinivasulu 2020. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_brac_6,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_6",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Kerala,,,50,duration,species_summary,5.95,,,ms,,,5.95,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_brac_6,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_6",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Kerala,,,50,max_frequency,species_summary,113.79,,,kHz,,,113.79,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_brac_6,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_6",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Kerala,,,50,peak_frequency,species_summary,113.79,,,kHz,,,113.79,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_brac_7,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_7",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Tamil Nadu,,,20,duration,species_summary,6.49,,,ms,,,6.49,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_brac_7,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_7",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Tamil Nadu,,,20,max_frequency,species_summary,114.99,,,kHz,,,114.99,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_brac_7,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_7",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Tamil Nadu,,,20,peak_frequency,species_summary,114.99,,,kHz,,,114.99,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_brac_8,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_8",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,clutter,India,Gujarat,,,9,duration,species_summary,5.68,,,ms,,,5.68,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_brac_8,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_8",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,clutter,India,Gujarat,,,9,max_frequency,species_summary,113.56,,,kHz,,,113.56,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_brac_8,1006931,Hipposideros brachyotus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_brac_8",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,clutter,India,Gujarat,,,9,peak_frequency,species_summary,113.56,,,kHz,,,113.56,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_diad_1,1004592,Hipposideros diadema,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_diad_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,5,duration,species_summary,4.77,,,ms,,,4.77,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2016. The table labels this call_duration_ms.
srinivasulu2025-Hi_diad_1,1004592,Hipposideros diadema,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_diad_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,5,max_frequency,species_summary,59.08,,,kHz,,,59.08,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2016. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_diad_1,1004592,Hipposideros diadema,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_diad_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,5,peak_frequency,species_summary,59.08,,,kHz,,,59.08,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2016. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_diad_2,1004592,Hipposideros diadema,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_diad_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,5,duration,species_summary,4.77,,,ms,,,4.77,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this call_duration_ms.
srinivasulu2025-Hi_diad_2,1004592,Hipposideros diadema,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_diad_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,5,max_frequency,species_summary,59.08,,,kHz,,,59.08,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_diad_2,1004592,Hipposideros diadema,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_diad_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,5,peak_frequency,species_summary,59.08,,,kHz,,,59.08,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_diad_3,1004592,Hipposideros diadema,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_diad_3",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,10,duration,species_summary,4.77,,,ms,,,4.77,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_diad_3,1004592,Hipposideros diadema,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_diad_3",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,10,max_frequency,species_summary,59.08,,,kHz,,,59.08,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_diad_3,1004592,Hipposideros diadema,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_diad_3",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,10,peak_frequency,species_summary,59.08,,,kHz,,,59.08,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_durg_1,1004595,Hipposideros durgadasi,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_durg_1",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,open,India,Karnataka,,,10,duration,species_summary,7.96,,,ms,,,7.96,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2016. The table labels this call_duration_ms.
srinivasulu2025-Hi_durg_1,1004595,Hipposideros durgadasi,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_durg_1",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,open,India,Karnataka,,,10,max_frequency,species_summary,175.1,,,kHz,,,175.1,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2016. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_durg_1,1004595,Hipposideros durgadasi,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_durg_1",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,open,India,Karnataka,,,10,peak_frequency,species_summary,175.1,,,kHz,,,175.1,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2016. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_durg_2,1004595,Hipposideros durgadasi,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_durg_2",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Karnataka,,,116,duration,species_summary,6.0,,,ms,,,6.0,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_durg_2,1004595,Hipposideros durgadasi,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_durg_2",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Karnataka,,,116,max_frequency,species_summary,171.2,,,kHz,,,171.2,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_durg_2,1004595,Hipposideros durgadasi,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_durg_2",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Karnataka,,,116,peak_frequency,species_summary,171.2,,,kHz,,,171.2,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_durg_3,1004595,Hipposideros durgadasi,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_durg_3",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,open,India,Karnataka,,,116,duration,species_summary,6.17,,,ms,,,6.17,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_durg_3,1004595,Hipposideros durgadasi,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_durg_3",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,open,India,Karnataka,,,116,max_frequency,species_summary,170.52,,,kHz,,,170.52,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_durg_3,1004595,Hipposideros durgadasi,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_durg_3",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,open,India,Karnataka,,,116,peak_frequency,species_summary,170.52,,,kHz,,,170.52,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_fulv_1,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Karnataka,,,184,duration,species_summary,3.0,,,ms,,,3.0,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2015. The table labels this call_duration_ms.
srinivasulu2025-Hi_fulv_1,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Karnataka,,,184,max_frequency,species_summary,155.69,,,kHz,,,155.69,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2015. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_fulv_1,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Karnataka,,,184,peak_frequency,species_summary,155.69,,,kHz,,,155.69,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2015. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_fulv_2,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Tamil Nadu,,,,duration,species_summary,7.4,,,ms,,,7.4,definition_unstated,Review Supplementary Material 3 attributes this observation to Petchiammal et al. 2019. The table labels this call_duration_ms.
srinivasulu2025-Hi_fulv_2,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Tamil Nadu,,,,max_frequency,species_summary,142.0,,,kHz,,,142.0,definition_unstated,Review Supplementary Material 3 attributes this observation to Petchiammal et al. 2019. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_fulv_2,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Tamil Nadu,,,,peak_frequency,species_summary,142.0,,,kHz,,,142.0,definition_unstated,Review Supplementary Material 3 attributes this observation to Petchiammal et al. 2019. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_fulv_3,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_3",srinivasulu-2025-southasia-m500-384,unspecified,,,,free_flying_wild,open,India,Kerala,,,10,duration,species_summary,4.2,,,ms,,,4.2,definition_unstated,Review Supplementary Material 3 attributes this observation to Raman & Hughes 2020. The table labels this call_duration_ms.
srinivasulu2025-Hi_fulv_3,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_3",srinivasulu-2025-southasia-m500-384,unspecified,,,,free_flying_wild,open,India,Kerala,,,10,max_frequency,species_summary,151.3,,,kHz,,,151.3,definition_unstated,Review Supplementary Material 3 attributes this observation to Raman & Hughes 2020. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_fulv_3,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_3",srinivasulu-2025-southasia-m500-384,unspecified,,,,free_flying_wild,open,India,Kerala,,,10,peak_frequency,species_summary,151.3,,,kHz,,,151.3,definition_unstated,Review Supplementary Material 3 attributes this observation to Raman & Hughes 2020. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_fulv_4,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_4",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Andhra Pradesh,,,82,duration,species_summary,4.83,,,ms,,,4.83,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_fulv_4,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_4",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Andhra Pradesh,,,82,max_frequency,species_summary,152.47,,,kHz,,,152.47,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_fulv_4,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_4",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Andhra Pradesh,,,82,peak_frequency,species_summary,152.47,,,kHz,,,152.47,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_fulv_5,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_5",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Maharashtra,,,10,duration,species_summary,2.99,,,ms,,,2.99,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_fulv_5,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_5",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Maharashtra,,,10,max_frequency,species_summary,150.68,,,kHz,,,150.68,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_fulv_5,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_5",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Maharashtra,,,10,peak_frequency,species_summary,150.68,,,kHz,,,150.68,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_fulv_6,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_6",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Telangana,,,368,duration,species_summary,3.0,,,ms,,,3.0,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_fulv_6,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_6",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Telangana,,,368,max_frequency,species_summary,155.69,,,kHz,,,155.69,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_fulv_6,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_6",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Telangana,,,368,peak_frequency,species_summary,155.69,,,kHz,,,155.69,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_fulv_7,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_7",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,open,India,Karnataka,,,31,duration,species_summary,4.76,,,ms,,,4.76,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_fulv_7,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_7",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,open,India,Karnataka,,,31,max_frequency,species_summary,154.13,,,kHz,,,154.13,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_fulv_7,1004599,Hipposideros fulvus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_fulv_7",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,open,India,Karnataka,,,31,peak_frequency,species_summary,154.13,,,kHz,,,154.13,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_gent_1,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_1",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,90,duration,species_summary,5.61,,,ms,,,5.61,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this call_duration_ms.
srinivasulu2025-Hi_gent_1,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_1",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,90,max_frequency,species_summary,126.5,,,kHz,,,126.5,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_gent_1,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_1",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,90,peak_frequency,species_summary,126.5,,,kHz,,,126.5,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_gent_2,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,15,duration,species_summary,3.18,,,ms,,,3.18,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this call_duration_ms.
