observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,verbatim_value,quality_flag,notes
hughes2011-table1-15,1005781,Tylonycteris robustula,exact,hughes-2011-thailand,"Table 1, Tylonycteris robustula row, start frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,4,start_frequency,mean,93.75,,,kHz,sd,3.77,93.75 ± 3.77,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-16,1004806,Emballonura monticola,exact,hughes-2011-thailand,"Table 1, Emballonura monticola row, bandwidth column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,17,bandwidth,mean,64.18,,,kHz,sd,51.41,64.18 ± 51.41,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-16,1004806,Emballonura monticola,exact,hughes-2011-thailand,"Table 1, Emballonura monticola row, duration column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,17,duration,mean,5.42,,,ms,sd,2.88,5.42 ± 2.88,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-16,1004806,Emballonura monticola,exact,hughes-2011-thailand,"Table 1, Emballonura monticola row, end frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,17,end_frequency,mean,38.91,,,kHz,sd,15.91,38.91 ± 15.91,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-16,1004806,Emballonura monticola,exact,hughes-2011-thailand,"Table 1, Emballonura monticola row, inter-pulse interval column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,17,inter_pulse_interval,mean,53.79,,,ms,sd,28.7,53.79 ± 28.7,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-16,1004806,Emballonura monticola,exact,hughes-2011-thailand,"Table 1, Emballonura monticola row, max frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,17,max_frequency,mean,118.46,,,kHz,sd,27.17,118.46 ± 27.17,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-16,1004806,Emballonura monticola,exact,hughes-2011-thailand,"Table 1, Emballonura monticola row, min frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,17,min_frequency,mean,34.54,,,kHz,sd,18.99,34.54 ± 18.99,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-16,1004806,Emballonura monticola,exact,hughes-2011-thailand,"Table 1, Emballonura monticola row, FmaxE column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,17,peak_frequency,mean,51.24,,,kHz,sd,7.82,51.24 ± 7.82,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-16,1004806,Emballonura monticola,exact,hughes-2011-thailand,"Table 1, Emballonura monticola row, start frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,17,start_frequency,mean,53.55,,,kHz,sd,13.98,53.55 ± 13.98,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-17,1004816,Saccolaimus saccolaimus,exact,hughes-2011-thailand,"Table 1, Saccolaimus saccolaimus row, bandwidth column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,4,bandwidth,mean,42.5,,,kHz,sd,11.93,42.5 ± 11.93,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-17,1004816,Saccolaimus saccolaimus,exact,hughes-2011-thailand,"Table 1, Saccolaimus saccolaimus row, duration column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,4,duration,mean,3.85,,,ms,sd,2.11,3.85 ± 2.11,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-17,1004816,Saccolaimus saccolaimus,exact,hughes-2011-thailand,"Table 1, Saccolaimus saccolaimus row, end frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,4,end_frequency,mean,26.75,,,kHz,sd,18,26.75 ± 18,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-17,1004816,Saccolaimus saccolaimus,exact,hughes-2011-thailand,"Table 1, Saccolaimus saccolaimus row, inter-pulse interval column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,4,inter_pulse_interval,mean,46.8,,,ms,sd,0,46.8 ± 0,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-17,1004816,Saccolaimus saccolaimus,exact,hughes-2011-thailand,"Table 1, Saccolaimus saccolaimus row, max frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,4,max_frequency,mean,60.25,,,kHz,sd,12.09,60.25 ± 12.09,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-17,1004816,Saccolaimus saccolaimus,exact,hughes-2011-thailand,"Table 1, Saccolaimus saccolaimus row, min frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,4,min_frequency,mean,17.75,,,kHz,sd,0.98,17.75 ± 0.98,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-17,1004816,Saccolaimus saccolaimus,exact,hughes-2011-thailand,"Table 1, Saccolaimus saccolaimus row, FmaxE column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,4,peak_frequency,mean,32.03,,,kHz,sd,8.85,32.03 ± 8.85,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-17,1004816,Saccolaimus saccolaimus,exact,hughes-2011-thailand,"Table 1, Saccolaimus saccolaimus row, start frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,4,start_frequency,mean,36.75,,,kHz,sd,1.89,36.75 ± 1.89,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-18,1004824,Taphozous longimanus,exact,hughes-2011-thailand,"Table 1, Taphozous longimanus row, bandwidth column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,11,bandwidth,mean,88.18,,,kHz,sd,8.11,88.18 ± 8.11,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-18,1004824,Taphozous longimanus,exact,hughes-2011-thailand,"Table 1, Taphozous longimanus row, duration column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,11,duration,mean,4.95,,,ms,sd,0.33,4.95 ± 0.33,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-18,1004824,Taphozous longimanus,exact,hughes-2011-thailand,"Table 1, Taphozous longimanus row, end frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,11,end_frequency,mean,8.36,,,kHz,sd,2.06,8.36 ± 2.06,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-18,1004824,Taphozous longimanus,exact,hughes-2011-thailand,"Table 1, Taphozous longimanus row, inter-pulse interval column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,11,inter_pulse_interval,mean,30.45,,,ms,sd,1.19,30.45 ± 1.19,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-18,1004824,Taphozous longimanus,exact,hughes-2011-thailand,"Table 1, Taphozous longimanus row, max frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,11,max_frequency,mean,96.91,,,kHz,sd,6.99,96.91 ± 6.99,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-18,1004824,Taphozous longimanus,exact,hughes-2011-thailand,"Table 1, Taphozous longimanus row, min frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,11,min_frequency,mean,8.73,,,kHz,sd,2.33,8.73 ± 2.33,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-18,1004824,Taphozous longimanus,exact,hughes-2011-thailand,"Table 1, Taphozous longimanus row, FmaxE column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,11,peak_frequency,mean,30.83,,,kHz,sd,1.58,30.83 ± 1.58,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-18,1004824,Taphozous longimanus,exact,hughes-2011-thailand,"Table 1, Taphozous longimanus row, start frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,11,start_frequency,mean,32.27,,,kHz,sd,0.9,32.27 ± 0.9,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-19,1004826,Taphozous melanopogon,exact,hughes-2011-thailand,"Table 1, Taphozous melanopogon row, bandwidth column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,33,bandwidth,mean,55.78,,,kHz,sd,20.32,55.78 ± 20.32,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-19,1004826,Taphozous melanopogon,exact,hughes-2011-thailand,"Table 1, Taphozous melanopogon row, duration column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,33,duration,mean,6.02,,,ms,sd,3.4,6.02 ± 3.4,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-19,1004826,Taphozous melanopogon,exact,hughes-2011-thailand,"Table 1, Taphozous melanopogon row, end frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,33,end_frequency,mean,22.58,,,kHz,sd,5.58,22.58 ± 5.58,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-19,1004826,Taphozous melanopogon,exact,hughes-2011-thailand,"Table 1, Taphozous melanopogon row, inter-pulse interval column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,33,inter_pulse_interval,mean,89.78,,,ms,sd,16.18,89.78 ± 16.18,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-19,1004826,Taphozous melanopogon,exact,hughes-2011-thailand,"Table 1, Taphozous melanopogon row, max frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,33,max_frequency,mean,76.15,,,kHz,sd,20.18,76.15 ± 20.18,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-19,1004826,Taphozous melanopogon,exact,hughes-2011-thailand,"Table 1, Taphozous melanopogon row, min frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,33,min_frequency,mean,20.37,,,kHz,sd,6.2,20.37 ± 6.2,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-19,1004826,Taphozous melanopogon,exact,hughes-2011-thailand,"Table 1, Taphozous melanopogon row, FmaxE column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,33,peak_frequency,mean,29.71,,,kHz,sd,2.67,29.71 ± 2.67,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-19,1004826,Taphozous melanopogon,exact,hughes-2011-thailand,"Table 1, Taphozous melanopogon row, start frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,33,start_frequency,mean,36.6,,,kHz,sd,10.44,36.6 ± 10.44,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-2,1005357,Eudiscopus denticulus,exact,hughes-2011-thailand,"Table 1, Eudiscopus denticulus row, bandwidth column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,2,bandwidth,mean,89.5,,,kHz,sd,17.68,89.5 ± 17.68,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-2,1005357,Eudiscopus denticulus,exact,hughes-2011-thailand,"Table 1, Eudiscopus denticulus row, duration column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,2,duration,mean,6.54,,,ms,sd,0.23,6.54 ± 0.23,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-2,1005357,Eudiscopus denticulus,exact,hughes-2011-thailand,"Table 1, Eudiscopus denticulus row, end frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,2,end_frequency,mean,51.5,,,kHz,sd,3.55,51.5 ± 3.55,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-2,1005357,Eudiscopus denticulus,exact,hughes-2011-thailand,"Table 1, Eudiscopus denticulus row, inter-pulse interval column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,2,inter_pulse_interval,mean,78.5,,,ms,sd,5.52,78.5 ± 5.52,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-2,1005357,Eudiscopus denticulus,exact,hughes-2011-thailand,"Table 1, Eudiscopus denticulus row, max frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,2,max_frequency,mean,135.5,,,kHz,sd,16.26,135.5 ± 16.26,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-2,1005357,Eudiscopus denticulus,exact,hughes-2011-thailand,"Table 1, Eudiscopus denticulus row, min frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,2,min_frequency,mean,46,,,kHz,sd,1.41,46 ± 1.41,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-2,1005357,Eudiscopus denticulus,exact,hughes-2011-thailand,"Table 1, Eudiscopus denticulus row, FmaxE column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,2,peak_frequency,mean,53.45,,,kHz,sd,0.49,53.45 ± 0.49,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-2,1005357,Eudiscopus denticulus,exact,hughes-2011-thailand,"Table 1, Eudiscopus denticulus row, start frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,2,start_frequency,mean,101,,,kHz,sd,1.14,101 ± 1.14,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-20,1004650,Megaderma spasma,exact,hughes-2011-thailand,"Table 1, Megaderma spasma row, bandwidth column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,44,bandwidth,mean,79.13,,,kHz,sd,16.08,79.13 ± 16.08,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-20,1004650,Megaderma spasma,exact,hughes-2011-thailand,"Table 1, Megaderma spasma row, duration column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,44,duration,mean,2.69,,,ms,sd,1.39,2.69 ± 1.39,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-20,1004650,Megaderma spasma,exact,hughes-2011-thailand,"Table 1, Megaderma spasma row, end frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,44,end_frequency,mean,30.65,,,kHz,sd,15.03,30.65 ± 15.03,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-20,1004650,Megaderma spasma,exact,hughes-2011-thailand,"Table 1, Megaderma spasma row, inter-pulse interval column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,44,inter_pulse_interval,mean,30.53,,,ms,sd,13.69,30.53 ± 13.69,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-20,1004650,Megaderma spasma,exact,hughes-2011-thailand,"Table 1, Megaderma spasma row, max frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,44,max_frequency,mean,108.93,,,kHz,sd,8.24,108.93 ± 8.24,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-20,1004650,Megaderma spasma,exact,hughes-2011-thailand,"Table 1, Megaderma spasma row, min frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,44,min_frequency,mean,20.8,,,kHz,sd,12.44,20.8 ± 12.44,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-20,1004650,Megaderma spasma,exact,hughes-2011-thailand,"Table 1, Megaderma spasma row, FmaxE column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,44,peak_frequency,mean,72.99,,,kHz,sd,12.52,72.99 ± 12.52,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-20,1004650,Megaderma spasma,exact,hughes-2011-thailand,"Table 1, Megaderma spasma row, start frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,44,start_frequency,mean,73.92,,,kHz,sd,17.8,73.92 ± 17.8,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-21,1004648,Megaderma lyra,synonym_via_mdd,hughes-2011-thailand,"Table 1, Megaderma lyra row, bandwidth column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,1,bandwidth,mean,71.00,,,kHz,,,71.00,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-21,1004648,Megaderma lyra,synonym_via_mdd,hughes-2011-thailand,"Table 1, Megaderma lyra row, duration column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,1,duration,mean,1.8,,,ms,,,1.8,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-21,1004648,Megaderma lyra,synonym_via_mdd,hughes-2011-thailand,"Table 1, Megaderma lyra row, end frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,1,end_frequency,mean,35.00,,,kHz,,,35.00,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-21,1004648,Megaderma lyra,synonym_via_mdd,hughes-2011-thailand,"Table 1, Megaderma lyra row, inter-pulse interval column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,1,inter_pulse_interval,mean,71.80,,,ms,,,71.80,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-21,1004648,Megaderma lyra,synonym_via_mdd,hughes-2011-thailand,"Table 1, Megaderma lyra row, max frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,1,max_frequency,mean,106.00,,,kHz,,,106.00,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
hughes2011-table1-21,1004648,Megaderma lyra,synonym_via_mdd,hughes-2011-thailand,"Table 1, Megaderma lyra row, min frequency column",hughes-2011-thailand-time-expansion,unspecified,,,,hand_release,,Thailand,primarily southern Thai peninsula; range of Thailand localities,,,1,min_frequency,mean,35.00,,,kHz,,,35.00,definition_unstated,Table 1 mean and SD. The paper explicitly defines pi as start-to-start pulse interval; it warns that start/end values depend on the background-noise boundary. The reported free flight follows hand release in relatively cluttered surroundings.
